item_index,prompt,choices,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_gb
190,"Cutting the grass: A close up of a lawn is seen followed by a person walking in holding a tool. The person

Answer choices:
A. continues raising the blades in the air and throws the tool into the grass.
B. walks up a flight of steps with the tool and polishes the grass.
C. then begins cutting up the lawn with the tool.
D. turns around and walks back to his lawn.","['continues raising the blades in the air and throws the tool into the grass.', 'walks up a flight of steps with the tool and polishes the grass.', 'then begins cutting up the lawn with the tool.', 'turns around and walks back to his lawn.']",2,2,1,1,6.56108011143411,0.0149169372498363,0.0177944176550854,2.639858308986732,0.0029296875
191,"Having an ice cream: The camera follows a woman as she joins a queue. The woman the camera is following acquires ice cream from a truck. Several individuals

Answer choices:
A. are shown at the store.
B. are shown eating ice cream and talking to the camera.
C. stand arms in an embrace as the woman's ice cream container is being taken apart.
D. receive ice cream and rub it in their faces as they sit in a truck.","['are shown at the store.', 'are shown eating ice cream and talking to the camera.', ""stand arms in an embrace as the woman's ice cream container is being taken apart."", 'receive ice cream and rub it in their faces as they sit in a truck.']",1,1,1,0,5.030282728814581,0.0149411850002252,0.0178058081838811,3.157975363996229,0.003662109375
192,"Clean and jerk: A man in a blue shirt bends down and picks up a large weight. He lifts it above his head and drops it onto the floor. He

Answer choices:
A. drops the weight on his head once more.
B. lets go of the weight and leans forward.
C. lowers it back down and picks up another weight.
D. pumps his arms in the air in celebration.","['drops the weight on his head once more.', 'lets go of the weight and leans forward.', 'lowers it back down and picks up another weight.', 'pumps his arms in the air in celebration.']",3,2,0,1,5.882264515473275,0.0149337547504728,0.0178977168241544,3.0128582949873817,0.003173828125
193,"Ice fishing: A person's hand is seen reeling in a rod with other people standing around him. The person

Answer choices:
A. then dips the rod into a bucket and pumps it up and down several times.
B. moves around the room and moves a rod between other people.
C. continuously reels in the rod and captures a large fish and presents it to the camera.
D. then goes back to how he began.","['then dips the rod into a bucket and pumps it up and down several times.', 'moves around the room and moves a rod between other people.', 'continuously reels in the rod and captures a large fish and presents it to the camera.', 'then goes back to how he began.']",2,2,1,0,11.541081030645485,0.0149335172495739,0.0178222675248118,2.57267378999677,0.0029296875
194,"Ice fishing: He finds a little hole in the ice and sets up to fish, moving around here and there before finally settling in his chair. He

Answer choices:
A. looks around at all the gear strung up along the ceiling and a small smile appears on his face before he starts to turn off his camera.
B. starts to move his rod around in the water and pulls up a little fish.
C. shows how to use the bow to catch a fish.
D. gets out of his chair and stands up in front of the hole and feels for it.","['looks around at all the gear strung up along the ceiling and a small smile appears on his face before he starts to turn off his camera.', 'starts to move his rod around in the water and pulls up a little fish.', 'shows how to use the bow to catch a fish.', 'gets out of his chair and stands up in front of the hole and feels for it.']",1,1,1,1,7.871882362491956,0.0149417825000455,0.0178012892631063,3.442012089990385,0.00439453125
195,"Washing face: Man is standing in front of a mirror and washing his face. The man

Answer choices:
A. is in a shop sitting behind a table ties a shoelace.
B. holds a cloth with his hands and wipe his face.
C. gets on atms clothes and puts them on and talks behind a wall.
D. wipe his nose and straightened his shirt while talking to the camera.","['is in a shop sitting behind a table ties a shoelace.', 'holds a cloth with his hands and wipe his face.', 'gets on atms clothes and puts them on and talks behind a wall.', 'wipe his nose and straightened his shirt while talking to the camera.']",1,1,1,1,10.966823860672404,0.0149427724995803,0.017780006047591,2.3000518519947946,0.00244140625
196,"Making a cake: Three kids are at the table, the little girl at the center is mixing the bowl while dancing. The kids are licking their fingers and spatula. The girls

Answer choices:
A. then grab their salt and put them on plates.
B. throw more spoonfuls of the pancake mix on to their part and stop licking their fingers and moved their forks and spoons.
C. places the bowls in a showcase.
D. are adding ingredients in the bowl and then mixing the ingredients at the same time.","['then grab their salt and put them on plates.', 'throw more spoonfuls of the pancake mix on to their part and stop licking their fingers and moved their forks and spoons.', 'places the bowls in a showcase.', 'are adding ingredients in the bowl and then mixing the ingredients at the same time.']",3,3,1,0,9.723483355678466,0.0149357450004572,0.0177966374450443,3.619070469010694,0.004638671875
197,"Playing harmonica: Two men wearing hats are seated on a couch. One of the men

Answer choices:
A. throws the other one a ball.
B. stands up and grabs the back of the other man's shirt.
C. puts on a pair of stilts and the other mans a helmet.
D. is playing a guitar.","['throws the other one a ball.', ""stands up and grabs the back of the other man's shirt."", 'puts on a pair of stilts and the other mans a helmet.', 'is playing a guitar.']",3,1,0,1,8.563904620510927,0.0149383074995057,0.0179143050186849,1.9765838669973164,0.002197265625
198,"Windsurfing: A person is seen riding a board along the water with a kite on top. More clips are shown of the person riding back and fourth on the board. The person

Answer choices:
A. continues to ride down the river while others watch on the side.
B. moves along with the kite well ahead of others while his ride follows.
C. continues riding down the river while the camera captures his movements.
D. continues to ride the board along the water.","['continues to ride down the river while others watch on the side.', 'moves along with the kite well ahead of others while his ride follows.', 'continues riding down the river while the camera captures his movements.', 'continues to ride the board along the water.']",3,3,1,1,3.1608529067769946,0.0149294372499753,0.0178418231070263,3.55671507797706,0.003662109375
199,"Gargling mouthwash: A person is seen unscrewing a bottle of mouth wash and pouring it into a cup. The girl then drinks from it and swishes it around her mouth. She

Answer choices:
A. finishes her drink and smiles to the camera.
B. spits out the mixture and shows off pictures in the end.
C. spits it out into the mirror and begins adjusting her lipsticks.
D. squirms the drink out of her mouth and smiles while still drinking the drink.","['finishes her drink and smiles to the camera.', 'spits out the mixture and shows off pictures in the end.', 'spits it out into the mirror and begins adjusting her lipsticks.', 'squirms the drink out of her mouth and smiles while still drinking the drink.']",1,0,0,0,35.22759931775036,0.0149549150005441,0.0177778576731078,3.757614056008606,0.004150390625
200,"Waterskiing: A black screen appears and the yellow words are displayed on the screen and read ""the disk"", and once again the brunette woman is speaking while standing by the water. The screen

Answer choices:
A. eventually fades to black and a potted plant with leaves has one of its branches fallen to the floor.
B. fades to a black screen and the woman is on the beach while stirring the cocktail, and begins to talk.
C. then appears and the website it contains is then shown with the website logo and some more comments including "" made public sensation cock block being made "" along with an ad for a start date of if you are interested "".
D. then goes to black and displays their website in yellow letters.","['eventually fades to black and a potted plant with leaves has one of its branches fallen to the floor.', 'fades to a black screen and the woman is on the beach while stirring the cocktail, and begins to talk.', 'then appears and the website it contains is then shown with the website logo and some more comments including "" made public sensation cock block being made "" along with an ad for a start date of if you are interested "".', 'then goes to black and displays their website in yellow letters.']",3,3,1,1,18.26824853335154,0.0149210649997257,0.0178848773794375,4.5845582369966,0.005859375
201,"Washing face: The lady puts contents of a bottle in her palms, and the lady rubs it on her face. The lady makes funny faces. The lady washes her face. The lady towel dries her face. The lady

Answer choices:
A. grab a tissue and wipe her face.
B. puts spots of white lotion on her face and rubs it in.
C. puts a towel in her eyes.
D. holds a glass of water and talks.","['grab a tissue and wipe her face.', 'puts spots of white lotion on her face and rubs it in.', 'puts a towel in her eyes.', 'holds a glass of water and talks.']",1,1,1,0,7.51172957713184,0.0149345520003407,0.0178313378400505,4.07178922201274,0.00439453125
202,"Putting in contact lenses: A doctor in a lab coat talks about the lenses too, while people are showing how to use them. Another news anchor

Answer choices:
A. talks about contacts lenses and how robotic they can be.
B. also talks about the same lenses and how it has become a dangerous trend among teenagers.
C. is interviewed about the incident.
D. talks about the lens and drink is an advertisement that the lens is called printed in a foreign language.","['talks about contacts lenses and how robotic they can be.', 'also talks about the same lenses and how it has become a dangerous trend among teenagers.', 'is interviewed about the incident.', 'talks about the lens and drink is an advertisement that the lens is called printed in a foreign language.']",1,1,1,0,11.077075816718718,0.0149330200001713,0.0177683153314242,3.009272425017116,0.003662109375
203,"Putting in contact lenses: Another news anchor also talks about the same lenses and how it has become a dangerous trend among teenagers. The lady news anchor

Answer choices:
A. comes back with the male news anchor to continue the program.
B. holds on to the camera again to talk about it, and the really interesting more interesting reporter is also briefly talking about it.
C. uses various methods to apply a contact lens.
D. on court wearing purple sunglasses talks intermittently about it.","['comes back with the male news anchor to continue the program.', 'holds on to the camera again to talk about it, and the really interesting more interesting reporter is also briefly talking about it.', 'uses various methods to apply a contact lens.', 'on court wearing purple sunglasses talks intermittently about it.']",0,0,1,0,19.183727760450143,0.01492846750034,0.0178367881893274,3.074131073997705,0.00390625
204,"Layup drill in basketball: A person is seen running onto a court and shooting a basketball. The man

Answer choices:
A. tosses the shot put to another player while the score of the game is shown.
B. keeps throwing the balls as well as from behind while the camera takes pictures.
C. is shown in several clips running down and scoring a basket.
D. runs down a track and catches the ball and throws it off in the distance.","['tosses the shot put to another player while the score of the game is shown.', 'keeps throwing the balls as well as from behind while the camera takes pictures.', 'is shown in several clips running down and scoring a basket.', 'runs down a track and catches the ball and throws it off in the distance.']",2,3,0,1,24.058694389649133,0.0149340524999388,0.0178055263124987,2.623731998999574,0.0029296875
205,"Polishing shoes: A man in a red shirt is being interviewed while it shows others at the event on the split screen. The scene

Answer choices:
A. is shown running with a man in a suit in a field.
B. switches back to just the event with the newscaster talking over the footage.
C. is then shown in slow motion, with follow up shot showing people flying kites.
D. switches to a white room with red highlights and the man interviewing walks outside.","['is shown running with a man in a suit in a field.', 'switches back to just the event with the newscaster talking over the footage.', 'is then shown in slow motion, with follow up shot showing people flying kites.', 'switches to a white room with red highlights and the man interviewing walks outside.']",1,1,1,0,14.796626633102177,0.0149299699996845,0.0178194073030295,2.999922084998616,0.003173828125
206,"Ice fishing: The man appears to have caught something and kneels down to pull his fishing line by hand. The man pulls a fish out of the water and poses with it. The man

Answer choices:
A. continues to stand up and pull on his fishing wire.
B. removes the fish and gives it to another man.
C. catches a fish from his pond and holds it up close as he pulls.
D. unhooks the hook from the fish's mouth.","['continues to stand up and pull on his fishing wire.', 'removes the fish and gives it to another man.', 'catches a fish from his pond and holds it up close as he pulls.', ""unhooks the hook from the fish's mouth.""]",3,1,0,0,6.5844517316967,0.014937214999918,0.017788839737149,3.510783769006593,0.00390625
207,"Making a lemonade: A person is seen cutting up various fruits while also seen speaking to the camera. The person mixes various ingredients into a container of water. The person

Answer choices:
A. zooms in on the vegetables and pans out to several views of the vegetables seated.
B. then jostles the vegetables together in a bowl.
C. rinses down the container with the water and then paints on a sandwich, as well as a sandwich of sandwich meat and cheese.
D. spins around the container in the end.","['zooms in on the vegetables and pans out to several views of the vegetables seated.', 'then jostles the vegetables together in a bowl.', 'rinses down the container with the water and then paints on a sandwich, as well as a sandwich of sandwich meat and cheese.', 'spins around the container in the end.']",3,2,0,1,35.8005951732376,0.014932934749595,0.0178707351547252,3.526654359015083,0.00439453125
208,"Layup drill in basketball: . A teenage boy wearing a white shirt and black track pants

Answer choices:
A. is shooting hoops in an outdoor basketball court.
B. starts playing an instrument in front of an audience.
C. is on a track and field field doing field hockey.
D. drums an electric drum while standing on an elevated platform.","['is shooting hoops in an outdoor basketball court.', 'starts playing an instrument in front of an audience.', 'is on a track and field field doing field hockey.', 'drums an electric drum while standing on an elevated platform.']",0,0,1,1,4.7588045803831065,0.0149364399994738,0.0177810490796516,2.069004305998533,0.002197265625
209,"Clean and jerk: The man drops the weights. The man walks off stage as attendants move to the weight on stage. A replay of the lift

Answer choices:
A. comes back to show the henry steingoffice is reviewed.
B. results in two men sitting.
C. ride is shown but cannot be seen and as the man walks away he shows large bruises developing over his left eye.
D. is shown from a different angle.","['comes back to show the henry steingoffice is reviewed.', 'results in two men sitting.', 'ride is shown but cannot be seen and as the man walks away he shows large bruises developing over his left eye.', 'is shown from a different angle.']",3,3,1,1,2.7143326481244445,0.0149322347501765,0.017752257975724,2.988851504995182,0.00390625
210,"Playing guitarra: A room is shown with an acoustic guitar lying across a beige sofa and a stone art piece in front of the sofa with rocks in it. A person, face unseen ,

Answer choices:
A. is standing in front of the rock wall with canvas in front of him and paints on a pallet.
B. begin to play the guitar and an image of a man teaching him how to play while he's playing backs into her music room and onto a white screen, not a person else.
C. holds a lit cigarette and the approached to lift up the guitar in a lounging pose.
D. approaches the sofa and picks up the guitar.","['is standing in front of the rock wall with canvas in front of him and paints on a pallet.', ""begin to play the guitar and an image of a man teaching him how to play while he's playing backs into her music room and onto a white screen, not a person else."", 'holds a lit cigarette and the approached to lift up the guitar in a lounging pose.', 'approaches the sofa and picks up the guitar.']",3,3,1,1,4.202605347804598,0.0149164999997992,0.0178164429090858,4.175264311998035,0.00537109375
211,"Hopscotch: A young child is seen standing before a mat looking down at the floor. She then begins walking along the mat all the way to the end. She

Answer choices:
A. continues doing small stretches on the mat and ends by turning around.
B. walks back and fourth again while looking to the camera.
C. climbs down and a man helps her as she continues moving across the mat.
D. then lifts herself up and looks back down.","['continues doing small stretches on the mat and ends by turning around.', 'walks back and fourth again while looking to the camera.', 'climbs down and a man helps her as she continues moving across the mat.', 'then lifts herself up and looks back down.']",1,2,0,0,42.81546540321938,0.0149293149997902,0.0177708821221636,3.258476041988615,0.003662109375
212,"Ping-pong: Business men walk through a busy crowd. A business man plays against a table tennis professional. Two businessmen

Answer choices:
A. sit on front each other.
B. play on a team against the table tennis pro.
C. clap hands when they meet.
D. stand on the stage and're talking and &having drinks.","['sit on front each other.', 'play on a team against the table tennis pro.', 'clap hands when they meet.', ""stand on the stage and're talking and &having drinks.""]",1,1,1,1,8.375683137921918,0.0149340497496268,0.0177673304285798,2.29841983299957,0.002685546875
213,"Using parallel bars: The gymnast does a double bar routine during a competition. The gymnast strikes his leg accidentally on the bars bringing him to a stop. The gymnast

Answer choices:
A. does a double somersault and lands on the stage at home plate.
B. does his stunts also during a competition.
C. falls off the bars and deeper into the beam.
D. dismounts from the double bars and lands on the mat.","['does a double somersault and lands on the stage at home plate.', 'does his stunts also during a competition.', 'falls off the bars and deeper into the beam.', 'dismounts from the double bars and lands on the mat.']",3,3,1,1,5.230175612468368,0.0149297872503666,0.0178432972130752,3.3250425389942397,0.003662109375
214,"Having an ice cream: She talks about her favorite flavor being chocolate. She takes a bite off the ice cream bar as she savors the rich flavor. She

Answer choices:
A. takes back the cone and takes another bite.
B. enjoys herself talking about her tastes.
C. blends the creamy chocolate into her ice cream.
D. answers questions about needing to have down time as an actor and enjoying her favorite ice cream bar.","['takes back the cone and takes another bite.', 'enjoys herself talking about her tastes.', 'blends the creamy chocolate into her ice cream.', 'answers questions about needing to have down time as an actor and enjoying her favorite ice cream bar.']",3,0,0,0,33.969721992044136,0.0149379275003411,0.0178143724047978,3.052566274007404,0.003662109375
215,"Having an ice cream: She answers questions about needing to have down time as an actor and enjoying her favorite ice cream bar. The video

Answer choices:
A. ends with the same woman putting on makeup and cookies.
B. ends with a decadent chocolate ice cream bar being drizzled with rich chocolate.
C. ends with the closing credits shown on the screen.
D. ends with the closing captions displayed on the screen.","['ends with the same woman putting on makeup and cookies.', 'ends with a decadent chocolate ice cream bar being drizzled with rich chocolate.', 'ends with the closing credits shown on the screen.', 'ends with the closing captions displayed on the screen.']",1,2,0,0,12.007351146666291,0.0149281869998958,0.017833694407823,2.770434297988686,0.003173828125
216,"Playing violin: A man stands holding a violin and bow discussing its features. The man

Answer choices:
A. then raises his from the chair and demonstrates his range of play.
B. then reaches for a violin and begins to play it.
C. sets the instrument under his chin and tightens the bow.
D. hold the violin and goes to a playing venue.","['then raises his from the chair and demonstrates his range of play.', 'then reaches for a violin and begins to play it.', 'sets the instrument under his chin and tightens the bow.', 'hold the violin and goes to a playing venue.']",2,1,0,0,11.385281588868883,0.0149314925001817,0.0177875133272953,2.016352436003217,0.002197265625
217,"Playing harmonica: She continues playing her harmonica. There's a young boy and his mother who smile at the lady as she plays. Then they

Answer choices:
A. continue playing as they hug their new child before walking away.
B. continue to play mini harmonica's.
C. all continue to play individually on the strings of their harmonica.
D. get off the elevator when they reach their level.","['continue playing as they hug their new child before walking away.', ""continue to play mini harmonica's."", 'all continue to play individually on the strings of their harmonica.', 'get off the elevator when they reach their level.']",3,3,1,0,18.72473545958934,0.0149367050003093,0.017831516138398,2.894957886006523,0.003173828125
218,"Playing harmonica: People continue to get on and off the elevator but she continues to play her harmonica. A person enters the elevator with a man on a stretcher along with some other people. They

Answer choices:
A. begin trying to help the woman as the man is cut up on car.
B. smile at her and compliment her.
C. are walking around with tubes on the ground and getting ready to wind down.
D. are captured in a white room playing the harmonica.","['begin trying to help the woman as the man is cut up on car.', 'smile at her and compliment her.', 'are walking around with tubes on the ground and getting ready to wind down.', 'are captured in a white room playing the harmonica.']",1,1,1,1,12.79538648504845,0.0149342524996427,0.0178038677211571,3.762941495999257,0.004150390625
219,"Having an ice cream: A little girl sits on front a cup of ice cream, then she takes a piece of food from the cup and eats it. Then

Answer choices:
A. , the girl takes a large stick and holds the stick to the edge of a pumpkin, then place the stick on top of the board and then play ice cream.
B. , the girl finishes the ice cream and drinking the cup of ice cream she threw to the ground.
C. , the little girl goes outside and eat apples close to the table, then she grabs nail tools and starts clipping the nails of a baby sitting.
D. , the girl grab the spoon and eats the ice cream.","[', the girl takes a large stick and holds the stick to the edge of a pumpkin, then place the stick on top of the board and then play ice cream.', ', the girl finishes the ice cream and drinking the cup of ice cream she threw to the ground.', ', the little girl goes outside and eat apples close to the table, then she grabs nail tools and starts clipping the nails of a baby sitting.', ', the girl grab the spoon and eats the ice cream.']",3,1,0,1,12.195750164316276,0.0149261447500066,0.0178637475549235,3.9540015459733695,0.004638671875
220,"Playing pool: The man is now teaching the woman how to shoot the pool ball while standing behind her. The woman makes the shot and they celebrate with a high five. The man

Answer choices:
A. throws the woman her cue stick, he knocks over the pool table.
B. is holding her face in his hands and laughing.
C. is telling the woman how to make another shot.
D. plays with the dog who runs around the room.","['throws the woman her cue stick, he knocks over the pool table.', 'is holding her face in his hands and laughing.', 'is telling the woman how to make another shot.', 'plays with the dog who runs around the room.']",2,2,1,1,8.406536746412206,0.0149261500005195,0.0177297147880064,3.321972120995269,0.003662109375
221,"Baking cookies: They mix the eggs around a bowl and place butter and milk into another bowl and mix them all together. They

Answer choices:
A. do it all together quickly.
B. boil the skillet up and then cook it again.
C. pretend to cook and fry the ingredients.
D. add several more ingredients to the mixture and show the end result of cookies sitting on a plate.","['do it all together quickly.', 'boil the skillet up and then cook it again.', 'pretend to cook and fry the ingredients.', 'add several more ingredients to the mixture and show the end result of cookies sitting on a plate.']",3,3,1,0,13.919641972136006,0.0149439724996227,0.0178618103496405,2.614014769997084,0.003173828125
222,"Capoeira: People is in a court stretching and making exercise, jumping the rope and weightlifting. Man

Answer choices:
A. wearing red shirt is shining the shoes, the cat is sitting on the neck of the chair.
B. is practicing gymnastic spins holding a fitness stick wearing a black suit, sometimes he falls down his weight, other times he is successful.
C. is talking to the camera and the people practicing capoeira, doing suicides and weightlifting are training.
D. is wearing a black uniform and standing in a used court holding trainer.","['wearing red shirt is shining the shoes, the cat is sitting on the neck of the chair.', 'is practicing gymnastic spins holding a fitness stick wearing a black suit, sometimes he falls down his weight, other times he is successful.', 'is talking to the camera and the people practicing capoeira, doing suicides and weightlifting are training.', 'is wearing a black uniform and standing in a used court holding trainer.']",2,2,1,0,26.05911741875157,0.0149323400000866,0.0177531550667591,2.9889999460156105,0.003662109375
223,"Sharpening knives: He is standing in a kitchen in front of the counter that has a variety of raw vegetables displayed. He places a kitchen towel on the counter and then places the knife on top of it. He

Answer choices:
A. uses another knife to paint his finger tips.
B. holds a red container and then places sticks of bread on the counter.
C. rubs the towel against the block then scrubs it along the knife.
D. then demonstrates how to use the rada sharpening tool to sharpen the kitchen knife by running iit back and forth in gentle and steady motion.","['uses another knife to paint his finger tips.', 'holds a red container and then places sticks of bread on the counter.', 'rubs the towel against the block then scrubs it along the knife.', 'then demonstrates how to use the rada sharpening tool to sharpen the kitchen knife by running iit back and forth in gentle and steady motion.']",3,3,1,0,18.51739095724144,0.0149187950005398,0.0177842202510683,4.310103820007498,0.00537109375
224,"Using parallel bars: A man mounts a beam in front of a crowd. The gymnast begins to drop, lift, hold, and spin in circles on the high beams for the crowd. He

Answer choices:
A. dismounts, throws his arms in the air, raises his feet high in the air and spins.
B. dismounts from the beam, shaking hands with other competitors.
C. does a touch down and gets down and grabs his leg.
D. dismounts gracefully, raising his arms to the crowd before walking away.","['dismounts, throws his arms in the air, raises his feet high in the air and spins.', 'dismounts from the beam, shaking hands with other competitors.', 'does a touch down and gets down and grabs his leg.', 'dismounts gracefully, raising his arms to the crowd before walking away.']",3,3,1,0,8.420012538249793,0.0149265247500807,0.0178390380093469,3.859421194991228,0.00439453125
225,"Cutting the grass: A man walks alongside a boy who is mowing the lawn. He

Answer choices:
A. is running around the yard, jumping over the obstacle.
B. is running in slow motion, watching for his step.
C. instructs the boy on how to turn the mower and go around a small tree.
D. ties a man's shoes.","['is running around the yard, jumping over the obstacle.', 'is running in slow motion, watching for his step.', 'instructs the boy on how to turn the mower and go around a small tree.', ""ties a man's shoes.""]",2,2,1,0,6.490643070326311,0.014933492250293,0.017800439794867,2.142385425000612,0.002685546875
226,"Cutting the grass: A man walks alongside a boy who is mowing the lawn. He instructs the boy on how to turn the mower and go around a small tree. He

Answer choices:
A. shows the correct way to spin the pedals.
B. continues walking and guiding the boy.
C. then pushes the fourteen speed to speed up the motion.
D. instructs the boy on how to start the mower.","['shows the correct way to spin the pedals.', 'continues walking and guiding the boy.', 'then pushes the fourteen speed to speed up the motion.', 'instructs the boy on how to start the mower.']",1,3,0,0,17.682896692356515,0.0149256825002339,0.0178202648956077,3.302990941001553,0.00341796875
227,"Wrapping presents: A person is making a bow out of ribbon. They

Answer choices:
A. put on a decorating paper, put the bow on top of it, roll the paper over it, fasten it around the bow twice.
B. tie the ribbon onto a wrapped package.
C. tie several strings and put pins in the ends of the bow.
D. hang the bow on a tree stump.","['put on a decorating paper, put the bow on top of it, roll the paper over it, fasten it around the bow twice.', 'tie the ribbon onto a wrapped package.', 'tie several strings and put pins in the ends of the bow.', 'hang the bow on a tree stump.']",1,1,1,1,12.437390912572502,0.0149319225001818,0.0177673810354237,2.0674417470036133,0.003173828125
228,"Running a marathon: Three women are seen speaking to the camera while people run in the background. More clips

Answer choices:
A. are shown of people running a marathon while others still speak to the camera.
B. are shown of people plastering and moving snowpieces as well as people continuing to speak to the camera.
C. are shown of people playing games with one another while speaking to one another.
D. are shown of the people rowing as well as another person paddling his boat along the water.","['are shown of people running a marathon while others still speak to the camera.', 'are shown of people plastering and moving snowpieces as well as people continuing to speak to the camera.', 'are shown of people playing games with one another while speaking to one another.', 'are shown of the people rowing as well as another person paddling his boat along the water.']",0,0,1,1,7.571656150162411,0.0149258272499537,0.0177992043643235,2.747383168012675,0.0029296875
229,"Playing harmonica: A man in a black hat is talking to the camera. He begins playing a harmonica he is holding in his hand. He

Answer choices:
A. picks up his harmonica and begins talking some more.
B. continues playing for the camera next to a large vehicle.
C. sets the harmonica down and continues talking.
D. continues to play the harmonica as he talks to the camera.","['picks up his harmonica and begins talking some more.', 'continues playing for the camera next to a large vehicle.', 'sets the harmonica down and continues talking.', 'continues to play the harmonica as he talks to the camera.']",2,3,0,0,5.699370071099859,0.0149309675007316,0.0177810030375326,2.904684356008147,0.003173828125
230,"Chopping wood: Two men are standing in a forest. They

Answer choices:
A. are holding up axes.
B. take off running and swing axes.
C. hold rafts in inflatable tubes.
D. are engaged in a game of cricket.","['are holding up axes.', 'take off running and swing axes.', 'hold rafts in inflatable tubes.', 'are engaged in a game of cricket.']",0,3,0,1,16.404679482947383,0.0149259499999061,0.0178740651068316,1.400258683011998,0.00146484375
231,"Making a sandwich: A hand cooked the bacon on the pan. The tomato

Answer choices:
A. is being sliced on the board.
B. was spread over the egg with a knife.
C. is peeled along with the lettuce.
D. is mashed onto a baking pan.","['is being sliced on the board.', 'was spread over the egg with a knife.', 'is peeled along with the lettuce.', 'is mashed onto a baking pan.']",0,0,1,1,6.7125102838281006,0.0149210647500694,0.0180425404767151,1.6113427399977809,0.001708984375
232,"Playing violin: A girls stands with a violin in hand. The girl

Answer choices:
A. begins playing the violin.
B. pulls the string of the violin to her right.
C. holds out the violin to her.
D. starts twirling the violin.","['begins playing the violin.', 'pulls the string of the violin to her right.', 'holds out the violin to her.', 'starts twirling the violin.']",0,0,1,1,9.081790423175129,0.0149211749994719,0.0177965405375289,1.483407943000202,0.001708984375
233,"Baton twirling: She is dancing next a large drum wheel while balancing a stick on her neck and twirling her body. As the drum wheel

Answer choices:
A. turns she plays switching back and fourth.
B. spins her hands demonstrate and she jumps reactions.
C. rotates, she dances with the sticks in her hands.
D. is swinging she started dancing faster and spinning the stick back and fourth under her arm.","['turns she plays switching back and fourth.', 'spins her hands demonstrate and she jumps reactions.', 'rotates, she dances with the sticks in her hands.', 'is swinging she started dancing faster and spinning the stick back and fourth under her arm.']",2,2,1,1,5.202805551399671,0.0149218167498474,0.0178027862608213,2.925935854991621,0.00341796875
234,"Playing harmonica: A man sitting outside a house plays a song while playing the guitar and harmonica at the same time. He

Answer choices:
A. thumps his hand on the guitar to make a beat.
B. carries the instrument putting it down very upset.
C. performs so fast the song starts to blur the camera.
D. sits for a bit to continue to play the piano in a strange seated position while other individuals stand outside to listen.","['thumps his hand on the guitar to make a beat.', 'carries the instrument putting it down very upset.', 'performs so fast the song starts to blur the camera.', 'sits for a bit to continue to play the piano in a strange seated position while other individuals stand outside to listen.']",0,0,1,1,9.092897377001291,0.0149214997500166,0.0178168301097156,2.821294666005997,0.003662109375
235,"Playing badminton: The players have a long volley until the play in the foreground misses and the birdie lands at her feet. The players volley and the birdie is hit out of view and the player retrieves it then serves. The

Answer choices:
A. players volley while another man serves and the ball is dealt in the foreground.
B. players volley and the play is pressed to the back of the court hitting long shots.
C. game is over and the ref hits the ball.
D. screen goes back to its original color.","['players volley while another man serves and the ball is dealt in the foreground.', 'players volley and the play is pressed to the back of the court hitting long shots.', 'game is over and the ref hits the ball.', 'screen goes back to its original color.']",1,1,1,0,11.238322593652097,0.0149184924994187,0.0178102302520872,4.2985087699944415,0.004638671875
236,"Fixing bicycle: A person uses a bike chain pedals and a wheel to power a small generator. The camera

Answer choices:
A. shows an illustration of a forest.
B. pans right and shows several cycle bikes.
C. zooms in on the machine parts while it's moving.
D. shows several snowy areas and mountains with clouds above.","['shows an illustration of a forest.', 'pans right and shows several cycle bikes.', ""zooms in on the machine parts while it's moving."", 'shows several snowy areas and mountains with clouds above.']",2,2,1,0,11.497307053589363,0.0149280074997477,0.0178089892808863,2.214599732986244,0.00244140625
237,"Clipping cat claws: A close up of cats claws are seen with a woman speaking to the camera. The woman

Answer choices:
A. dices the cats claws while speaking to the camera.
B. holds a pair of clippers and begins cutting the cats claws.
C. continues speaking to the camera and walks around the cat on a table with the cat on the table.
D. then grabs the claws and explains while another girl commentates and a pet tattoo is shown.","['dices the cats claws while speaking to the camera.', 'holds a pair of clippers and begins cutting the cats claws.', 'continues speaking to the camera and walks around the cat on a table with the cat on the table.', 'then grabs the claws and explains while another girl commentates and a pet tattoo is shown.']",1,1,1,1,4.3571946100217485,0.014922527499948,0.0177788657866646,2.7265199779994878,0.003173828125
238,"Clipping cat claws: A close up of cats claws are seen with a woman speaking to the camera. The woman holds a pair of clippers and begins cutting the cats claws. She

Answer choices:
A. continues cutting fur several times and ends by showing pictures.
B. trims the claws and puts the tail down.
C. then holds up an iron and begins cutting the claws in the face.
D. continues cutting and pausing to speak to the camera.","['continues cutting fur several times and ends by showing pictures.', 'trims the claws and puts the tail down.', 'then holds up an iron and begins cutting the claws in the face.', 'continues cutting and pausing to speak to the camera.']",3,3,1,1,7.887943665688107,0.0149360974996852,0.0178396754735666,3.449282729976403,0.003662109375
