item_index,prompt,choices,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_gb
353,Food and Entertaining: How to increase your baby's chances of being smart from womb to birth. Give your baby a name as soon as you know the sex of your baby. This will help you to communicate with your beloved baby.. Stay active.,"[' This means swimming, playing fetch, swimming, breastfeeding, or picking up your baby. Keep your baby on his feet with his back turned.', "" During labor, your baby's body learns to regulate its temperature very quickly. So, when your baby is first born, it needs to be active, hence increasing its chances of being able to use heat."", "" While you are taking care of your baby, don't be discouraged by laziness. At the core of being smart is being active: take about 30 minutes daily to walk, play, and talk to your baby."", ' As your pregnancy progresses, your fetus will acquire more skills. He/she will be able to kick, move, see, hear, suck his/her thumb, have some taste selections for music and even food.']",3,1,0,0,19.18993431470482,0.08986845225081197,0.09458584803628557,34.22120740599348,0.003091626800596714
354,"Family Life: How to avoid raising a bully. Talk to your child. Be interested in your child's life, and check in with them on a regular basis. Ask questions like what they're working on in school, how their friends are, and what's been getting under their skin lately.","[""Ask about their health, and address concerns you may have about what type of bullying they might be dealing with.. Watch for signs of the bully's behavior."", "" Give your child your full attention when you talk with them. Kids know when you're tuning them out or just pretending to be interested."", ""You'll also make sure to inquire about their interests, and try to bring up the things they did well in school. It might be helpful for you to ask them questions at school about sports, if anything, while you don't want to come across as a bully."", ""Basically, make a list of all the events, clothes they've worn, or other activities they enjoy the most. Always be observant, and take up as much time as possible to learn about your child's life.""]",1,1,1,1,7.0979445031444985,0.0895153500014203,0.09345793279431713,36.713197256995045,0.0036299750208854675
355,"Sports and Fitness: How to take catnaps. Find a private location. Most people prefer to nap in private since there could be many distractions in public places. If you're not home when you need to nap, consider napping in your office or in your car.","[""If someone unexpectedly arrives and hovers over you in a park or other public venue, you'll be less tempted to nap in that area. If you have a confidentiality boundary or you're afraid of being overheard, ask your boss, a trusted friend, or coworker before taking the bubble bath that activated catnaps."", ""If you don't have a car or office, ask if there's a private conference room you could use for a while. Leave a sign on the door stating that you shouldn't be disturbed."", ""That way, you have somewhere to rest all day. You can find many types of private locations on the internet like airbnb's or uber's."", ""However, if you share a workplace with someone else or if you're working out at home, you could find an area that's conducive to napping where you won't be distracted by loud music. If you have access to a microphone, use it to hear what you're doing from the car.""]",1,1,1,1,4.8898306943838294,0.08941388399944117,0.09372142991462791,38.783441800995206,0.003849947825074196
356,"Food and Entertaining: How to bake sweet potatoes. Gather your ingredients. Here's what you'll need to make simple baked sweet potatoes : One or more sweet potatoes butter salt optional toppings such as maple syrup, brown sugar, cinnamon, nutmeg, and ginger. Prepare the sweet potatoes. Wash the sweet potatoes and dry them thoroughly.","['Alternatively, pour warm water over the sweet potatoes and pat them dry with paper towels.. Preheat the oven to 350 f (176.6 c).', 'Mash the potato by placing it on a baking sheet. This method is recommended for sweet potatoes baked flat or in a saucepan.', 'Use a fork to poke holes on the top of the potatoes. Preheat the oven to 350 degrees.', 'Peel them, but remove a small chunk of skin. Store them away in a sealed bag or container.']",2,2,1,1,3.356582110496165,0.09054219599966018,0.09128959191314054,33.95673860803436,0.0031942129135131836
357,"Personal Care and Style: How to create a tinkerbell inspired makeup look. Apply foundation and powder to the eyelids after applying your usual foundation and powder.. Apply a white, shimmery eyeshadow all over the eyelid.. Apply a light green shadow to the outer corner, blending well.","[' Apply mascara; start from the eyebrow and work inwards to the outer corner, blending well.. Fill in any stray gray hairs with mascara and black eyeshadow.', ' Apply a white-grey eyeshadow around one almond-shaped eye, for the outer line.. On the other side, apply a more medium brown eyeshadow.', ' Line the upper lashline with black liquid eyeliner, creating a marilyn monroe-esque wing at the outer edge.. Apply blue or green glitter eyeliner over the top of the black eyeliner; be careful not to smudge the base eyeliner.', ' Apply liners over all the eyeshadows, then a black eye pencil just up close to under eye (at the inner corner).. Carefully blend all the liners in.']",2,2,1,0,8.901673158365323,0.09016042349867348,0.09279585586562941,36.922208905052685,0.0036269929260015488
358,"Pets and Animals: How to pet a turtle. Approach from the front. If the turtle cannot see you and suddenly your hand appears, it may get frightened and bite you. Always approach a turtle from the front so that it can see you.","[""If it doesn't spot you, it will be fearful and liable to bite back.. Remove the cage's lid and trap it if necessary."", "" Hold the turtle gently by its bottom and scoop its mouth. Place it in the palm of your hand so its mouth is placed between the palm of your hand and the turtle's mouth."", ' Place turtles on a low, flat surface. Turtles will be the most receptive to human interaction when they feel safe and secure, so place them on the floor (preferably tile rather than carpet) when petting them.', "" Carefully place one hand on the turtle's back. Its ears should be near the front of its body, and often the turtle will flap its fins to the sides.""]",2,2,1,0,9.818284334015967,0.08882681174873142,0.09164695858990454,31.423626208972564,0.0030555156990885735
359,"Personal Care and Style: How to thread your eyebrows. Get sewing thread. To thread your eyebrows, you will need high-cotton sewing thread. Measure out a piece of thread that is as long as your forearm, plus three inches.","['Use this length to try and get straight stitches on your eyebrows. To get started, grab 2 pieces of thread.', 'If you feel that you can do it with your wrist, then do so. If you are not able to sewing by hand, then get some regular thread.', 'It should be around 14 inches or 35 cm long. Using high-cotton sewing thread will ensure your eyebrow hairs do not snap off between the thread.', ""Tie this thread on the outermost thread ring. Push the needle to a place where it won't fall out of the ring.""]",2,2,1,0,7.882612935963491,0.08924257150010817,0.09289147203020816,28.038628951002465,0.002549717202782631
360,"Personal Care and Style: How to make your lips stand out. Select three types of lipstick. These should all be roughly the same color, but three different shades. Lip liner may be easier to apply for the lightest and darkest shades.","['Avoid multi-colored lipstick or different shades of black. They will blend together a little better, but they might leave your lips looking murky and muddy.', ' The darkest shade will be used for outlining and complementing. For a bolder look, replace it with another colour, such as purple, scarlet, or vivid red.', 'Lip liner might be easier to apply for the whites. Warm tones: choose a lip liner that is slightly warmer than your lips so it will conform to your lips more fully.', 'Top lip liner may be best for more intense colors, like dark reds, blacks, greens, pinks, pinks, peaches, and purples. You can use any color or style you like.']",1,2,0,0,16.811446125676127,0.08981518850032444,0.09274833678240244,31.058960228976503,0.0029314719140529633
361,"Personal Care and Style: How to do headband curls. Brush your hair. Before you dive into making your headband curls, brush or comb your hair to remove knots. Brush or comb the tips of your hair, then hold the brush an inch or so higher and brush down through your hair.","[""Use short strokes, about one to two inches, on your hair. When you're styling your hair, it's best to brush it out first."", ""When you're finished, it should feel soft and silky under your fingers. Don't like the length? Leave about ½ to ¾ of a-half inch of hair to span between your brows."", 'Keep working your way up your head, brushing in downward motions, until you reach the top of your head. Having knotted hair will make doing this hairstyle harder, and it will make your curls less defined.', 'Comb the hair as you brush to dislodge any knots. If you have very coarse hair, you can skip this step.']",2,2,1,0,5.924795314524202,0.089826143501341,0.09258184162305519,34.984913341028005,0.003278357908129692
362,"Family Life: How to prepare for the arrival of a newborn as a father. Take parenting classes. Parenting skills, like any other ability, can be learned. Taking parenting classes can help you learn what you'll need to know and do as you prepare for the arrival of a newborn.","['Most classes cover changing diapers, bathing, burping, and feeding your baby, among other skills. For a unique bonding experience, attend these classes with your partner.', 'Parenting classes can be offered for a lower income and also provide training with advanced skills. Look for parenting classes at your local adoption agency (foster care facility) or talk to a family doctor.', ""Oftentimes, you'll find that you're good at parenting even when you aren't looking. Various educational institutions and other institutions offer classes that educate you on parenting, including parenting and parenting skills."", 'They can also give you perspective on the world, making this experience much better.. Learn more about parenting and parenting your baby.']",0,0,1,1,7.600624336790711,0.09012017350050883,0.09190163692078808,33.99647980701047,0.0031524766236543655
363,"Personal Care and Style: How to prepare for a botox treatment. Schedule a time when you won't be stressed. Any type of medical appointment can be stressful. Although most botox appointments are over quickly, getting an injection can scare or cause anxiety in some people.","[""Due to this, it's important to get yourself relaxed by scheduling a time every day when you feel relaxed. Take five minutes just to relax yourself, or, even better, try relaxing in the evening when your mind is free to focus on things other than botox."", ' This fear can also be linked to other sleep disorders including sleep apnea, which controls your sleep cycle and disrupts the security of sleep.. Prepare yourself for an up and coming botox treatment.', 'Schedule work or catch a phone conference before your appointment to address worries and concerns later. You can also prepare your body to process botox injections and provide instructions so you can be prepared in the event that you need them in the future.', ""Make your botox appointment at a time that is convenient for you and won't cause stress. Give yourself a nice cushion of time both before and after the injection so that you aren't rushed or stressed.""]",3,3,1,1,5.250023540392853,0.09160116524981277,0.09247990131237936,36.80348577807672,0.003470083698630333
364,"Personal Care and Style: How to put on suspenders. Fasten the suspenders to the back of your trousers. Before you put on your trousers, secure the suspenders in place. Line up the suspenders with the center of your trousers.","['Then, tie a stitch through the front of the suspenders. Sew or unfold the front of the suspenders to secure the front.', 'The back of the suspenders should be aligned with the center of your trousers. The suspenders should be connected through one of the front loops of your belt, located in the lower-right part of your trousers.', 'Clip or button them to the fabric, never the belt loops. Fasten x-back suspenders halfway between your spine and your sides.', 'Make sure that they do not touch the bottom of your pants. Either fasten the suspenders or fasten the suspenders again.']",2,1,0,0,21.884961541670243,0.08993247849957697,0.09328944886216495,30.119064101028926,0.002962123602628708
365,"Family Life: How to bond with your baby. Have patience. Bonding with your baby doesn't just happen overnight. In fact, it's a process.","['It could take up to thirty years to bond with and unfold fully. Running to your ob/gyn and asking them to call you regularly and schedule appointments will only cause stress to your baby and increase their chances of developing cancer.', 'Getting used to being near your baby is a huge part of bonding, and when you begin the bonding process, you are emotionally ready to take that process to a deeper level. Remember, it is easy to get caught up in someone else\'s world and think "" oh my gosh, i\'m changing my mind.', ""It can happen at birth or even a few weeks or months later, sometimes in the process of everyday caregiving. At some point, you'll realized how much you love your baby and want to protect him or her."", ""In some ways, it can become the most important part of your life. Bonding with your baby can also boost your immune function, cause you less stress, and let you know when you're holding onto a breakable attachment.""]",2,2,1,1,9.119426426857586,0.0886740190007913,0.09286255596275594,30.25643909601058,0.00305972620844841
366,"Personal Care and Style: How to be assertive without being aggressive. Take a deep breath and smile. By taking a moment to breathe and smile you not only prevent yourself from acting rashly and aggressively, but you release endorphins in your brain. Endorphins are released when you smile because your brain has been trained to recognize these muscle movements as positive.","['If you feel yourself overconfident, relax and focus on projecting confidence. Relaxing mentally and physically can also help prevent you from becoming angry or frustrated.', 'Endorphins, along with serotonin keep your mood up and stable. Breathing and smiling also relieves stress because it lowers cortisol levels, which is a stress hormone.', 'In other words, your stomach should double the number of positive, calming endorphins that are in your body. This should get your mind off the tension of anxiety, which is common in human behavioral patterns.', 'Red hair is the type that goes dormant at the base of your brain which can lead to a decrease in emotion. Both feelings are very normal, but red hair helps eliminate any negative emotions that may reconstitute later in life.']",1,1,1,1,8.020048975486143,0.08893794149935275,0.09191466798848232,40.98203501690659,0.0038470635190606117
367,"Health: How to stay awake on xanax. Get outside to regulate your circadian rhythm. Some fresh air can help to keep you awake and alert. If you tend to stay inside much of the day, take a few breaks and head outside.","[' If you usually get chilly outside, try taking a night owl or cold turkey trip to chill out. This is especially likely to work well with people with acute circadian rhythms.', 'Unfortunately, sunlight and cool air will slow your circadian rhythm and cause it to buckle. If you have physical conditions that make it hard to regulate your circadian rhythm, consider reducing the amount of time you spend outside.', 'Get the fresh air as much as possible to give your circadian rhythm a chance to help. Put some music on or input headphones into your ear to slow down and allow yourself to stay up later.', ""Getting some sunlight (especially in the morning) can help regulate your waking and sleeping cycles so that you're fully awake during the day and can sleep well at night. Take a walk during your lunch break or ask to meet with people outside.""]",3,3,1,1,6.062806310936851,0.08860928699868964,0.09326822341472008,34.304070470952865,0.0031526144593954086
368,"Family Life: How to be friends with your kid. Build one-on-one time into your daily routine. Spending time together doesn't always "" just happen; "" it takes effort to make it a daily activity. During this time, you can give your child your full attention, allowing them to open up to you.","['When you give your child details about the good things that happen in their lives, they will be more relaxed. Figure out what kinds of activities your kids enjoy.', ""You can compliment your child about something and offer an explanation. This build up may seem like you would ordinarily share with them, but it's good to foster a trusting relationship."", 'Here are some times you can spend together : Driving to and from school/activities dinnertime 10-minute chat after school bedtime routine. Learn how to listen to your child. Active, nonjudgmental listening will help your child feel that they can tell you anything.', "" Spend quality quality alone time with your child. Don't be afraid to ask for advice or want to talk things over.""]",2,2,1,0,9.151925660042592,0.08872539200183382,0.09255115511130706,36.91260783697362,0.003790183924138546
369,Education and Communications: How to get organized for college or grad school. Read through your syllabi. Each professor should provide you with a syllabus on the first day of class. The syllabus will list all the materials you need for each class in addition to a schedule of assignments with due dates.,"["" Confirm any assignments you need to do for upcoming classes. If you haven't assigned a class on a given day, you should call the professor to confirm."", ""Look over the syllabus and make sure you are on track. Include the syllabi on these papers so you don't forget."", "" Look up section headings and pages for upcoming quizzes and assignments, and when they're due meet up with teachers if you have the time. Some universities also publish a class schedule template in their website."", 'Carefully read over each syllabus as soon as you get it. Highlight the materials you need as well as other pertinent information, such as attendance and late work policies.']",3,3,1,1,5.917126426450606,0.08960346125149954,0.09098181362764002,33.83972125997752,0.003214959055185318
370,"Personal Care and Style: How to keep silver jewelry clean. Prepare a bowl for your silver to be cleaned in. Heat a cup of water to a boil and while it simmers, line the bottom of the bowl with a layer of aluminum foil, shiny side facing up. Avoid using this method if your sterling is antiquated or includes jewels.","[' Place your jewelry in the water and stir-especially the gold and other silver pieces-covered in a uniform fashion.. Dip your pinkies into the lukewarm water and agitate them.', "" Before using the foil, wash it under a fresh stream of water until it has dried completely. Check the caster's guide for this instruction."", ' Add the jewelry and leave to stand for 1 hour or so. After 1 hour of standing, the silver should look lustrous and will turn shiny.', 'Add a tablespoon of salt and a tablespoon of baking soda to the foil in the bowl.. Add half a cup of white vinegar to the salt and baking soda mix.']",3,3,1,1,4.4914321519851566,0.0912988519994542,0.09274938174379256,38.021444395977596,0.0034336689859628677
371,"Family Life: How to deal with a stepchild. Respect the child's level of comfort with you. You want to make a positive impression on any stepchildren in your life, but be patient about doing so. The key to developing a positive relationship with your stepchild is allowing them to set the pace.","[""They will come to understand you if you encourage their comfort. Don't demand that your stepchild make questions of you, which could signal to them that you don't think the child is a good fit for them."", 'A compassionate sense of respect and understanding almost always goes hand in hand. The child may be one of the first to come to you, and may feel awkward around you, for example, or feel their own kinship has been stolen.', "" Know that younger children will come to desire a closer relationship with you, even if they seem to resist you at first. Focus on taking small, positive steps that let them know you're interested in them and in their lives."", 'Each child is different, but you should give them the proper level of comfort with you in general. While dealing with age-related issues can make parenting a little easier, you should give the child enough time and space to set the pace and let their own sense of style impact things accordingly.']",2,2,1,1,10.858219441182323,0.08937725325085921,0.09202370613042715,40.5718685920001,0.003819787874817848
372,"Education and Communications: How to take perfect math notes. Ask questions when needed. If you aren't certain about something your teacher said, or didn't understand the way something was presented, make sure to raise your hand and ask for clarification. The best notes in the world can't help you if you don't understand what you're taking notes on.","[' Highlight key, relevant information in that piece. If anything, highlighting the missing information prevents your teacher from trying to find the key and learning more quickly.', ' Smile when you hear the teacher ask you questions. Smiling actually gives you a small boost in confidence.', ""Remember that the objective is to learn, so don't be afraid to ask questions. Some professors may ask for you to hold your questions until after the lecture."", 'Help your teacher out just by asking questions as needed. For example, if your teacher keeps talking about how a certain theorem is solved in a certain group of numbers, ask them how the answer was found.']",2,2,1,1,7.4378776901769115,0.0899168522510081,0.09199661324867099,37.34230593496977,0.0035684779286384583
373,Computers and Electronics: How to unclog a standard ink cartridge (2 cartridge printers ). Obtain a flat bottomed container and water. Distilled or de-ionized water is suggested to prevent ink contamination.. Heat water until hot and carefully pour into container.,"[' Apply lemon juice, laundry detergent, dish soap or dishwashing liquid with a toothbrush to the sting.. Prepare your ink, blowing on the needle to force out tiny particles of pulp.', ' Immerse the bottom portion of the ink cartridge into the hot water for approximately 5 minutes. The hot water will help loosen up the dried ink which has formed inside the cartridge nozzle plate holes.', ' Add soda ash (ash-ash as the name suggests).. Using scissors trim the caps so they do not reveal any ink.', ' Do not pour over top of the container, otherwise the ink will discolor in the liquid and cause odor, as can oil or rust on laboratory equipment.. Add 1/2 a pinch of bleached white vinegar in water.']",1,1,1,1,7.190679689183381,0.08994469500066771,0.09126520736648755,32.48513177300629,0.0031540878117084503
374,"Personal Care and Style: How to dye brown hair black. Purchase a box of hair dye. You can find black dye at your local pharmacy or your beauty supply store. Luckily, there is only one shade of true black, so you won't waste too much time perusing different shades! The hair dye will come with everything you need to dye your hair from brown to black.","['They are available at drugstores and large retailers that specialize in white, dark, brown and black hair. For the best results, keep the bag in your hair.', "" Strip your hair of any wild, random color. It's a good idea to keep your hair in a silk pillowcase or a plastic bag while you dye your hair."", ' Change into an old t-shirt and put towels down. Just like the black dye will dye your hair, it will also dye your carpet and clothing.', ' Choose some dried or unwashed hair. You may be able to dye your hair quite cheaply, but it is better to begin right away so that you have everything you need.']",2,2,1,1,11.912794497615138,0.08939410325001518,0.09068668145875663,39.89696952901795,0.0036330390721559525
375,"Food and Entertaining: How to have a gluten free thanksgiving. Offer to cook the thanksgiving dinner yourself. This is the only surefire way to ensure that your thanksgiving will be both gluten-free and filled with tasty menu items that you will enjoy. You will run the show, which means that you can filter what comes into the kitchen, and what makes it onto the dining room table.","["" If you will be a guest at someone else's home for thanksgiving, speak with the host about your gluten sensitivity ahead of time. Offer to make some gluten-free side dishes yourself."", ""Don't be afraid to make it yourself, though. Some good choices could be a mixed fruit cocktail, a wine and salad topped with parsley, or a mixed beet salad."", 'Besides, the time we spend prepping the meal also counts as preparation, as it will interrupt the recipe preparation process. Set up the thanksgiving dinner at a restaurant that specializes in gluten-free foods.', ""Create a basic meal plan for what you'll make for the thanksgiving feast. This will not make all the food but it will let you pack your thanksgiving stir-fry appetites.""]",0,0,1,1,6.483312711387242,0.08866848075103917,0.09048580376010792,42.97348749401499,0.0038891416043043137
376,"Computers and Electronics: How to deal with anxiety. Eliminate anxiety-inducing food and/or drink from your diet. It sounds simple, but changing what you ingest daily can have a huge impact on your anxiety levels. If you notice yourself feeling anxious, panicky, or stressed every day, plan to implement at least one of these dietary changes.","[' This might include eating less processed foods, having regular coffee or tea, or avoiding caffeine. You may also opt for eating healthier alternatives when you are feeling anxious.', 'Rethink your consumption of the following common anxiety provokers : Coffee. The most popular "" energy drink "" of all time may also be one of the leading causes of anxiety.', ' Start with low-fat, low-calorie foods such as: greek yogurt, low-fat cottage cheese, or low-fat milk. If you find it difficult to stay away from these foods or drinks, leave them out for a day or two.', ' Stick to an unhealthy, low-salt diet and more sustainable carbohydrates such as whole wheat breads, cooked grains, pastries, and nuts. Switch to low-sugar macadamia nuts and/or oat fortified breakfast cereals.']",1,1,1,1,10.949237123214619,0.08911104299932049,0.09014110014238019,40.19881043492933,0.003857949748635292
377,"Personal Care and Style: How to choose the right life coach. Assess your needs. Life coaches base their practices on a particular subject area such as business, relationships, grief, mid-life issues, etc. Decide what you need life coaching for.","['Many people experience more than one need for life coaching, and you can find a life coach through networking or in-person television programs. As long as you know what you want in life before you pursue it, the way is the same.', 'Do you want to deal with a crisis, a torn relationship, or you just want to have an honest conversation? Understanding what you need from life coach can lead to more meaningful personal communication.. Review your current training (includes board licensing).', 'People who have problems with struggling relationships also need more experienced players. You can find the right coaches by searching online.', ""If you are having problems with your spouse or children, you don't want to choose a personal life coach whose focus is on weight loss. Understand that hiring a life coach is a personal investment that can be costly.""]",3,3,1,1,6.660256990532794,0.08885182074936893,0.0907613180000908,32.303391219029436,0.003090321086347103
378,"Computers and Electronics: How to share google docs. Open the document that you want to share. You can share any of your google docs files, either through the google docs site () or the google drive site (). Your files will be available on both.","[' Select the "" google docs "" field under the "" add to html "" header.. Enter your google cmd account username and password, and click the "" agree "" button to continue.', ' To open the document, simply tap the file icon.. Tap your google drive gif button.', ' If you want to share your file with google docs for free or for a fraction of the price, then select "" buy by google. "". Check the box that says "" share.', ""Google drive manages all of the files on your drive account, while google docs just handles documents. You'll need to log in with the google account that the files are stored in.""]",3,3,1,1,6.581997471186546,0.08973738775057427,0.09066671786289279,30.09763301003113,0.0028390269726514816
379,"Personal Care and Style: How to lighten a dark neck. Moisturize with cocoa butter. Cocoa butter is a great moisturizing agent that can be used daily, even for sensitive skin. Apply cocoa butter to the darkened portions of your neck twice every day until you start to see results.","[' Continue using cocoa butter regularly to prevent your neck from darkening again. Cocoa butter is a good solution for people with dry hair and skin, but people with oily skin may experience breakouts or oily hair.', 'Create a moisturizing mask by applying your cocoa butter and water mixture to each part of your body. If the mixture feels grainy, now is the time to use a shower, wash your face, and then let it all sit for about 15 minutes before you apply the mask.', ' You can use undiluted cocoa butter. Cold water, however, will likely upset your nose and make it softer.', ' To keep your skin moisturized, apply it every day. The proportions will vary from one store to another, but it is important to apply it properly.']",0,0,1,0,8.517365057095075,0.08992768550069741,0.09072833698450943,35.56230549199245,0.0037162359803915024
380,"Pets and Animals: How to train shihpoos. Start crate training early. Since shihpoos can be stubborn, you should start training your shihpoo as soon as you bring him home. If you wait too long, his stubbornness could add a frustrating challenge to your training.","[""Start training then at mid-teens or early twenties. Note, however, that you should not stay alone in a crate for long period of time, as it will cause too much stress on your dog's muscles and bones."", ' The crate is not dog training and is not a place to socialize your shihpoo. The shihpoo does not like to be handled, so try making a routine out of your crate and expecting it to change some.', ' If you crate train your shihpoo, he may have the notion that he cannot get out of the crate. He may be very excited to get out and explore his new home.', ' Crate training will help keep your shihpoo out of trouble when you are not home. It will also increase the likelihood of him going to the bathroom outside, rather than in his crate or elsewhere in your home.']",3,3,1,1,5.106760085119695,0.0890815732500414,0.09069220722483187,38.26566891297989,0.0035312939435243607
381,Home and Garden: How to change a mortise lock cylinder. Open door partially to reveal the mortise lock cover plate at the edge of the door. Remove the two retaining screws and set aside.. Note the position of the keyway as it relates to the cylinder.,"["" If, for instance, a half turn tells you the full profile of the old lock, you must approximate the main combination and the starting and ending positions, regardless of what's on your paint job.. Look at the half turn shape used by all locks."", ' The first stile is where you will be fastening the keyway to the lock with a copper screwdriver and keyhole pin, so ensure the lock is firmly in place before proceeding.. Make sure the correct keyway channel is located between the floor and door jamb.', "" Most likely it is at the bottom (six o'clock).. Remove the cover plate from the edge of the door and back out the set screw that is preventing the cylinder from turning."", ' These screws must be removed by turning each set of screw carefully counterclockwise using either a screwdriver or a combination of the two, with the on/off switch beside it for gas or ignition gas. The wires must be flush with the surface of the dial.']",2,2,1,1,10.584043947843423,0.08953345049940253,0.09067156027977433,37.62414507698486,0.0035319169983267784
382,"Personal Care and Style: How to do a half up top knot. Separate the top section of your hair. First, make sure that all of your hair is swept back. For this style, you do not want to have a part in your hair.","['Use a comb to part your hair to the left and then separate the top section of your hair from the back section by about 2 inches (5.1 cm). This style does not follow very strict braid the first time you braid your hair, so if you are new and starting with this style, a split or full part might also be the option for you.', 'Use your fingers or a rat tail comb to separate it into two strands. This hair part is similar to a half up top knot, except that it looks like a gap.', 'Then, decide how much hair you want to leave down, and how much you want to put into the top knot. You can section off all the hair from your ears upwards, or just a little bit of hair on the top.', ""Leave the rest of your hair down so that it forms a braid instead. You can leave your braid down for now, but you may leave your remaining hair that's hanging out of the way during this step.""]",2,2,1,1,4.552206062745467,0.08919724300085363,0.09108737077119046,36.97391202202198,0.004072941839694977
383,"Family Life: How to celebrate your anniversary at home. Make dinner at home. This is the age-old alternative for a candlelit dinner on the town: change the venue to your own home. It can be an extravagant, romantic affair, or just the two of your having fun eating your favorite foods together.","[""Surprise your significant other with a hot, home cooked meal for your anniversary celebration, or prepare the meal together for more of a feeling of togetherness. If you're looking for a fresh, sophisticated take on the traditional home cooked dinner, plan a wine-and-cheese tasting for two."", ""For example, if it's your anniversary on the beach, plan to cook a fancy meal with flower bouquets, candles and pet treats. You can also come up with vegetarian options to make the meal, too."", ""Make sure your guest is comfortable with this type of dinner before you plan to do so; you don't want to ruin the meal you have planned. You can do this part out several times throughout the year so that none of your guests come up with additional ideas that seem uninteresting."", ""Be sure to include your own taste in pizza and burgers. In particular, research suggests that it's healthier to have some original pizza than you might at home.""]",0,0,1,0,8.271024205386356,0.08947311924930546,0.09098885766660056,39.938045561968465,0.0038820067420601845
384,"Personal Care and Style: How to create a flawless face. Moisturize your face. You can buy any face-scrub or you can create one on your own. Mix one t/b.p of greek coffee , 2 t/b.s, of natural yogurt, one tea-spoon of natural honey, one tea-spoon of sugar and just a little amount of lemon.","[""Don't forget to moisturize your lips by creating a scrub of honey and sugar.. Apply an eye cream and a day cream."", 'Make sure to keep the moisturizer on all day. Use a gentle cleanser after you have finished it to keep your skin soft.', 'Rub each item 1-2 times daily until skin shines. This spreads the moisturizer evenly evenly from the neck, forehead and cheeks to the bridge.', 'Mix well or dilute according to your likes (or spf! ). Apply to your face in a sweep for 10 seconds.']",0,0,1,1,11.679503701967622,0.08855013374886767,0.09074956540004996,38.0152701760162,0.003474070690572262
385,"Home and Garden: How to prune lilacs. Cut fresh flowers in the spring. When lilac flowers reach their peak and are just this side of fading out, cutting them to create indoor bouquets actually helps the plant. Left on their stems, the flowers will die but continue sapping energy that could be spent on new growth.","['Pruning is also a good way to improve the quality of the new growth. To trim daisies from their dormant season, you will need at least 1 to 2 flocking cultivars-the strawberries and cherry-as well as lots of mulch.', 'Cut back the flowers you plant with your scissors when cutting away branches and roots.. Prune deadwood breakcuts.', ' Go for blooms that peak midway up the stem, while above the rough boil. If you have the right palette, you can still produce blooms inexpensively.', ""So don't feel guilty or wasteful when you go outside with your hand trimmers to take off the prettiest flowers-you're doing just the right thing for your lilac bush or tree. Another term for this type of pruning is deadheading.""]",3,3,1,0,10.926058854154935,0.08872783599963441,0.09082875119192589,38.68464434699126,0.0038158437237143517
386,"Family Life: How to set up a wedding escort card table. Choose decorations that complement your wedding style. Include different items on the escort card table that reflect your theme, like pots of flowers, glitter on the tablecloth, or ornate picture frames. Create different layers on the table and cluster your cards and items together for an interesting display.","['Use candles or other lighting to brighten up your table. Fill in open spots on the table with flowers, ivy, or other botanicals.', ' This project also works well with formal wedding outfits. Add plastic floor lamps or built in lanterns for additional color.', ' Purchase a larger, fancier table. Include a ton of trimmings on the table to make it more interesting for guests to see the fancier items.', "" Find a custom tablecloth that you can easily cut using scissors. Many people like to use ordinary table cloths but if you'd rather make your own, use latex papier mache for an easy-to-use option.""]",0,0,1,1,7.0585232510387845,0.08950510774957365,0.09127027919796524,37.23121322697625,0.0036599719896912575
387,"Personal Care and Style: How to use argan oil for acne. Test argan oil on your skin. Argan oil has a "" non-comedogenic "" rating of 0 out of 5. This means that argan oil will not clog pores and it is unlikely to cause acne.","[""Nevertheless, it's best to test argan oil on a small area of your face before you use it. To test argan oil, put a small amount of argan oil on a small, clear area of your cheek."", 'Choose a product formulated for treating acne and then test the product on your face. Consider getting argan oil from your dermatologist or pharmacist.', 'Argan oil can dissolve some acne pore reducing compounds, so test it on a small small, unobstructed area of your face. That is, make sure you test it on your forehead, under your eyes, around your ears, and on your chest.', 'It is best to use argan oil alone, in a bowl or on a small object.. Know that argan oil works with salicylic acid.']",0,0,1,1,3.7403105939468246,0.0896339282489862,0.09106798700744018,36.603594541957136,0.0036632176488637924
388,"Personal Care and Style: How to shampoo hair naturally. Combine all of the ingredients. This basic oil and castile soap shampoo formula can help keep your hair glossy and moisturized. Add ¼ cup (59 ml) of water, ¼ cup (59 ml) of liquid castile soap, and ½ teaspoon (2.5 ml) of light vegetable oil to a bowl.","[' Place the paste in the proper location for your hair type. If you have curly or wavy hair, your head will need to be covered.', "" Massage the mixture into your hair thoroughly to see if it's going to stick. If you've chosen the right shampoo, you should see good results in a week or two."", ""Use a spoon to stir the mixture together until it's fully blended. For the best results, use filtered or distilled water."", 'Add warm water to the bowl and stir it with your whisk to disperse the mixture. This moisturizing-oil-infused shampoo can help your hair shine.']",2,2,1,1,5.457519622475628,0.08912227325072308,0.09122541816702225,39.67464432298948,0.0036679310724139214
