item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
114,"Throwing darts: A little boy is standing in a living room. He
A. is laying on a towel.
B. is playing a set of drums in front of a kitchen sink.
C. is throwing darts at a target.
D. is hanging a small, christmas tree up.",2,2,1,1,2.9887178793436253,0.0149280827495204,0.01890884168735359,1.8749611329840263,1.5
115,"Washing hands: A young boy is seen pouring soap into his hands and scrubbing his hands above a sink. He
A. is then seen on a trampoline with various girls watching on the side.
B. then grabs a paper towel and dries off his hands.
C. continues scrubbing and rinsing the dishes while eventually finally putting what finally falls into the soapy bucket.
D. continues scrubbing all along the sink and then walks back towards the camera.",1,1,1,1,4.385257719529987,0.014924700250048772,0.01888561595484545,2.9869692740012397,2.25
116,"Preparing pasta: A chef shows all the ingredients to do pasta. Then
A. , the chef puts the pasta in hot water, then pours oil in a pan.
B. , a woman is using esprit trimmer to cut mushrooms and tomatoes for seasoning.
C. , he puts salt in pasta dish, add three cups of flour, mixes them on the plates, now handful corn, and juices and boil them.
D. , the chef shms the garlic and the onion, the onions, and the mozzarella by hand.",0,0,1,1,14.170568460609475,0.014933375499822432,0.018932921445392006,2.6535437400179944,2.25
117,"Making a sandwich: The person then takes one slice, spreads the butter over it and puts two slices of cheese on it and adds the other slice on top of it. The sandwich
A. now has butter on both sides and the sandwich is placed in a skillet and is fried.
B. is then placed on the plate and brush spread vanilla sugar bubbles onto it.
C. then smells delicious, he pours some hot sauce over the cheese.
D. is then slice open and is then cut into pieces with seasonings and put in the bowl to finish.",0,0,1,1,8.930778333792373,0.014926545500202337,0.018920179222218197,3.976183280999976,2.75
118,"Playing saxophone: A person's hand is seen using an ipod followed by more shots of the person talking and writing on a paper. The man
A. while seen speaking to others and leads into him walking into a bathroom.
B. then plays the instrument as the camera captures him from several angles while pausing to speak.
C. holds up the object and speaks to the camera while ends with the man holding a mop.
D. demonstrates cutting open an apple and eating it with his hands, afterwards drinking some water.",1,1,1,1,21.62799662300912,0.014922350000233564,0.019009102475341974,3.5383551529885153,2.25
119,"Mixing drinks: The guy then squeezes three half limes into the cup and push the three lime to the bottom of the cup with the metal tool he use to stir the drink. Finally he
A. removes the lid and place the cup in the white dish.
B. squeezes two parsley and zinfandel into the drink and the side of the cup.
C. fills the wetted cup with the half lemon to form a wedge.
D. pours the drink from the tall glass to a shorter glass, adds a different type of liquor with a straw to finish it off.",3,3,1,0,11.633226887770732,0.014917950250037393,0.01896409931859793,4.345558247003282,3.25
120,"Powerbocking: There's a man on stilts jumping and doing stunts in an indoor gym. There are several spectators and judges watching him perform. After the man
A. is done his routine he enters a different gym and leaps into a recumbent position.
B. finishes with the jump, he walks around to the other side of the gym to check his feet before cheering.
C. finishes his stunts, he gets off the stilts and the judges write down the scores.
D. is finished jumping the ropes, he gets up and walks away.",2,2,1,1,4.75012338985189,0.014947364749787084,0.018985922485565146,4.0088613359966985,2.75
121,"Bullfighting: The bull attacks a dog sit on front a door. The bull gores people and also attacks people on the sidewalk. The bull
A. smashes an adult.
B. chases and shoot people who group in a courtyard.
C. continues goring people's behind.
D. gets jammed against a front window while the person is upometer walking.",2,2,1,0,76.24290979744944,0.01492983450043539,0.019022158386017313,3.065220362992477,2.25
122,"Wrapping presents: We then see a man holding something wrapped in a plastic bag. A woman joins the man. The man opens the plastic bag. The lady gift
A. wrap pieces and puts them in the paper.
B. wraps the box for the man.
C. wraps the bag and shows us her polished shoes.
D. wraps the wrapped item.",1,1,1,0,5.957995975822595,0.014920791999884386,0.019016910710665542,3.0833719709953584,2.0
123,"Wrapping presents: The man takes a shot at the gift wrapping. The lady finishes wrapping the gift. The man folds an edge, and the lady tapes it. The man
A. opens the package and allows the lady to remove a box lid.
B. closes and rewraps the gift.
C. squeezes her hand, and she takes a picture.
D. presents the box to the camera and talks.",3,0,0,0,28.287058651336448,0.01491932450016975,0.018986723932259933,3.4203274340106873,2.25
124,"Scuba diving: We see a man on a boat and a lady putting on scuba gear. The man and the woman are underwater looking at sea life. We
A. see a man holding an underwater animal he hands to a lady.
B. see the lady and the man in the front.
C. see a fish on the floor.
D. see a man in a boat with people kayaking high above the water.",0,1,0,0,24.503948952237455,0.014936654250504944,0.019007308780396276,3.3480110360105755,2.25
125,"Decorating the Christmas tree: The kids stand on a chair taking ornaments off a tree while moving back and fourth to the table to place the objects. The kids
A. start wrapping decorating the tree while laughing and a woman talking to the camera.
B. then sweep up the floor while dancing and having fun and end by all waving to the camera.
C. hang one ornament after another on the tree and bend back and fourth of the tree.
D. continue to move the tree around and ornament or ornament on the tree.",1,2,0,0,30.710044435313506,0.014935586999854422,0.018954204708991774,3.642087037998863,2.5
126,"Tango: We see a man and a woman standing foreheads together. The people then dance together. The lady holds her legs out at her side. The man
A. finishes the dance and the lady takes her hands aside.
B. lifts his legs into the air.
C. pretends to tie his shoes.
D. swings the woman around.",3,3,1,1,11.779168015441826,0.014931009499377978,0.018933019424136395,3.0511411070110626,2.25
127,"Painting furniture: Text states the video will show how to chalk paint. An armoire is shown, and a woman is holding one of the drawers. She
A. puts it on the bed, and does a final brush with the rug on the back end.
B. cleans the top drawer with a blue sponge, then takes a lip gloss stick out of her pocket.
C. sands down the wood before applying a coat of chalk paint with a brush.
D. uses a sharpening tool to sharpen a knife on the cabinet.",2,2,1,1,9.133057429807176,0.01492469950017039,0.018978003366515166,3.684497441005078,2.5
128,"Playing ice hockey: We see a man putting on gear and then hockey player walking to the rink. We see the crowd clapping. We
A. see the leg position sheet image and person hits the puck.
B. see the man throw a puck and run.
C. see a game of hockey being played.
D. see the ending screen.",2,2,1,1,4.589021150476939,0.014924129499831906,0.018986961041064954,2.8317928299948107,2.0
129,"Clipping cat claws: A man has a tool he uses to trim cat claws, he messes around with it a little bit and then he gets up to find his cat. He pets the cat a little bit as to not make it so suspicious and scared. He
A. gets the kitty in a good position and starts feeling for her claws and one by one starts to clip them.
B. sits back down and rests for a little bit more.
C. continues to do this as he buffs and scratches the cat.
D. then smells the cat to make sure it's really clean.",0,0,1,0,10.763457773137823,0.014889519500229653,0.01894526964682625,5.15583561299718,3.75
130,"Skateboarding: Some of the participants are beating the heat by splashing water on themselves. The participants begin their stunts on the skateboards as they go over ramps and steep slopes. Several participants
A. are at the very bottom of the slide weaving and flipping as they go.
B. finally end their stunts and other participants take their turn to start their races.
C. are showing off their stunts as spectators cheer and clap for them.
D. intentionally bump into another person river skiing side to side.",2,2,1,1,5.770331588490536,0.01493118675034566,0.01893016964630696,4.072920712018458,2.75
131,"Swimming: The same man swims backstroke down the lane from where he came. The words breaststroke show up on the screen. The man
A. then swims backward through the parallel bars and back to where he came from.
B. does the breaststroke back across the pool.
C. stands at the end of the lane, holds his knees, and waits.
D. flips over and the end screen hardens.",1,1,1,1,8.54240216503454,0.014939574500658637,0.018989272999965577,3.098041977997127,2.25
132,"Discus throw: A woman is standing on a field in a circle. She
A. throws a mark onto the field.
B. spins around and throws a yellow ball.
C. starts spinning around while holding a pole.
D. spins while holding a disc.",3,2,0,1,12.684123619797479,0.014933719499822473,0.01900677089890471,1.751337488001809,1.25
133,"Slacklining: A purple rope is attached to a blue one, which is then stretched between two trees. A man
A. walks in front of the rope, then starts trim on the trees.
B. begins stretching the rope with one hand while wearing a blue shirt with the other.
C. bounces and balances on the rope as three other men watch.
D. wearing a blue t-shirt comes on the screen and takes the rope and begins tying the red one, takes the green one holding the orange one in between the two and begins pulling the red rope up to finish the process.",2,2,1,1,8.614206029122112,0.014918314499936969,0.01903652192172736,3.467210681988945,3.25
134,"Drinking coffee: A toy bear wearing red and white overalls pours a cup of coffee into a yellow coffee cup. The camera man
A. pans his right hand left to reveal the pocket knife in his left hand.
B. zooms in on the toy bear from a side view to a front view.
C. adjusts the camera operator's settings while the man finishes.
D. pans to a field behind the camera girl and back to base.",1,1,1,1,5.500170603082671,0.014940986999590677,0.01902906906919573,3.0853859300004842,2.0
135,"Making a lemonade: Two lemons is in small bowl, then the blonde woman talks in the camera, a hand cut the lemon, squeeze the lemon in the bowl, pour the lemon in the pitcher using a strainer. The woman
A. pours the juice in white long glass pitcher and squeegees it with vanilla extract.
B. puts lemons in the pitcher, pour it in the glass, pour the juice, spread the juice and add sugar.
C. talks then the pot is placed in the stove, added water, then added the sugar, added the zest of lemon and mixed the pot, the woman added yellow liquid in the pitcher, added the ice and sliced lemons and pour the juice in the glass.
D. mix the leaves and put the lemons in a glass, then the woman cuts the honey with a scissors, put all the polls into a tree, then cuts the lemons and the lemons.",2,2,1,0,11.45767746065724,0.014892316999976174,0.018995374655296136,6.17607990700526,5.0
136,"Paintball: A person is seen close up riding on the back of a bike shooting a paint ball off into the distance. Several shots
A. are shown of the person riding around in the area and being shown again on the side.
B. are shown of the art around the area as well as people riding around and showing off the bike.
C. are shown of people riding around in cars shooting paint balls at one another.
D. are shown of the boy riding up on the bike as well as taking pictures of the person.",2,2,1,1,6.285249205704284,0.014933464500245464,0.018997088852281442,3.4032214960025158,2.25
137,"Baking cookies: After she mixes all the ingredients together she begins to roll the dough into balls and place them onto a cookie sheet, and puts them into the oven. She
A. rolls more dough and rolls chocolate chips on top and opens the oven to let the cookies bake.
B. then heats the cookie pans and presses the netted together to reveal the kitchen.
C. then continues to roll it around and display it in the oven.
D. takes them out of the oven and begins to wrap them into individual sets.",3,3,1,1,8.811859874711415,0.01494719950005674,0.018955577256285744,3.83194867200109,2.75
138,"Installing carpet: A close up of a tool is shown followed by a person cutting along a rug. The person
A. uses a shirt and wipes it along the floor, followed by pushing it away.
B. bends forward and wipes down an area of the rug.
C. adds paint to a bucket and cleans along the carpet.
D. continues using the tool along the sides and the camera fades to black shortly after.",3,3,1,0,35.343745822427884,0.014945147000162251,0.019134075652102078,2.7002830279907357,1.75
139,"Roof shingle removal: A man is seen putting objects onto a wall and place a board along the wall. He
A. moves between two objects while sitting and looking closer to the camera.
B. then swings and uses a long stick to turn a knob on the wall.
C. continues moving the objects on the wall and then nails them down with a nail gun and presents the shelves he's made.
D. uses an electric shaver to shaves the board along the wall.",2,2,1,0,22.543457829603042,0.014935842000340926,0.01901293465826838,3.0637870440077677,2.25
140,"Cleaning sink: A before and after picture of a sink is shown. A person
A. pour water into a corner of a sink and drain it.
B. bubbles the water with a hose.
C. cuts water from a sink with a knife.
D. is then shown putting cleaner on a sponge and scrubbing a sink.",3,3,1,0,8.452196185622075,0.014933369249774842,0.019051076754954457,2.002943306004454,1.5
141,"Throwing darts: The man positioned himself then throw the darts in the board and the darts are away from each other. The man
A. placed his elbow on the table.
B. start chasing down the area playing pretending to enter and look inside the jewelry till person comes and hit the man with his dart as kind of a insult.
C. put his darts in the board and hit the whiice and walked towards the person behind the board directing the metal and spiral motion throwing then throwing another throw.
D. continue to hit the board with darts.",3,3,1,0,8.83212780659941,0.014930314499906672,0.018977655607340195,3.684453479001604,3.0
142,"Shoveling snow: We see the green opening screens. We then see a person shovel snow with a pusher. We
A. see a title screen over a kale of snow.
B. see children holding hoses and running through the snow.
C. see an title screen.
D. see a man take papers and show a map.",2,1,0,1,46.72978081210029,0.014918752000539826,0.018928743664038416,2.539340427991192,1.75
143,"Playing polo: There's a man in the swimming pool playing water polo. He
A. is in the pool playing water polo with a yellow ball and two other people.
B. is doing several high kicks off of the diving panel.
C. dives under the water and then lying in the water.
D. backs up a bit to remove some of the damage from his turn at the splash really quickly.",0,0,1,0,8.727651148414848,0.014945027000521804,0.019022854726485964,2.285454111000945,1.75
144,"Elliptical trainer: A man in a red shirt is standing next to an exercise machine. He
A. pushes and plans on getting to the end of the cable, but wires are needed to get it going properly.
B. uses the chair to mount the machine.
C. gets on the machine and starts working out.
D. adjusts the camera to act as a lens while using the machine.",2,2,1,1,5.960086006051106,0.014930124500097008,0.019041676945207087,2.497055146986895,2.0
145,"Trimming branches or hedges: The group cuts hedges along the side as well as throw them into a bucket and help the older man. The kids
A. then help create fluff and gives each male hugs.
B. hang them up on large branches to get the look of the finished product.
C. walk around playing with plants and creating a maze.
D. continue to help the other man by gathering leaves as he pushing them back towards the front.",3,3,1,0,39.06788096045642,0.01493402174946823,0.01894558791378983,3.3562683839973033,2.5
146,"Fixing bicycle: We see an opening white screen. We then see a man pushing a bike brake and adjusting it. The man
A. pauses and points at the camera.
B. is now cycling away helping people in the street.
C. then walks in an empty field.
D. pulls a cord on the bike near the tire.",3,0,0,0,18.89457685617935,0.014923177000127907,0.01906253408200862,2.6140722749896668,1.75
147,"Fixing bicycle: The man pulls a cord on the bike near the tire. The men then adjusts the bake lever again. We
A. see the final screen.
B. see the closing title screen.
C. then see the man talking to the camera.
D. see the ending title screen.",2,2,1,1,8.155859807290298,0.01492471724986899,0.019021208404901412,2.4563711280170537,1.75
148,"Capoeira: A man is seen doing flips on a soft floor while moving in slow motion. The man
A. continues performing several tricks across the floor and ends with a title sequence across the screen.
B. speaks to the camera while showing how to use the floor.
C. continues moving around the area and ends with him jumping off the side.
D. walks out of frame while walking back in and out of frame and is seen a few times.",0,0,1,0,35.12418777319873,0.014924312000403006,0.01891385681512026,2.82112034300917,2.0
149,"Playing polo: Finally, the people then get on their horses and they all begin competing with one another playing a game of polo. As they
A. play, a woman is shown on the side of the field taking pictures and a small logo for the photography shows on the end of the screen.
B. play, the giant man watches them from inside his tent enjoying the game and laughing to the camera.
C. continue, the dogs follow completely on the back of the polo dogs.
D. play, several people walk by and stand by their horses.",0,3,0,0,20.682027421021616,0.014938756999981706,0.018994812573808185,3.5358057290068245,2.75
150,"Trimming branches or hedges: A shadow is on the ground, caused by a designed shrub. A man
A. runs down the sidewalk and knocks into the hedge.
B. is shown outdoors, showing off his multitude of decorative bushes in his yard.
C. is standing in front of a group of shrubbery where lawn ornaments have been taken from the lines.
D. is removing tree limbs with the help of a tripod.",1,0,0,0,47.64037976062582,0.014930259499578824,0.018984946110341017,2.8125382239977625,2.25
151,"Playing water polo: First the people are shown swimming backwards. Then they
A. are shown in the flask and floating up to the surface.
B. are shown playing volleyball in the water.
C. are shown writhing in pain as they compete on water polo.
D. all dive in the pool and conclude by doing air jumps.",1,1,1,1,5.081663626809404,0.014916802000243479,0.019057401173475746,1.9272925230015971,1.25
152,"Canoeing: The man drifts to the side slightly while talking using the paddle as an anchor in the water and seemingly demonstrating how to paddle using the paddle and hand gestures to explain how to move the paddle and canoe in the water. The man
A. continues to speak while sitting balancing the canoe on the net.
B. stays steady but bends his body forward as he places his hand on the ground then continues paddling across the canoe.
C. then pushes away from the camera with the paddle and drifts out into the water before paddling back to the camera again.
D. then alternates between rapid sight and slow feeling as he talks and he places his hand holding his, then tapping on the paddle to show how to continue moving the paddle.",2,2,1,0,7.352793962503207,0.014894462000029307,0.018959996744781854,5.557976903986855,4.25
153,"Futsal: A group of people are seen standing on a soccer field and leads into one falling down and being helped back up. The same shot
A. is shown again in slow motion and ends with more shots of the people throwing up.
B. is shown several more time with people helping another one up as well as speaking to people.
C. is shown to the camera and the two return to play several more times while people walk around.
D. is shown again in slow motion and leads into one scoring a goal with others not paying attention.",3,0,0,0,17.997316590038622,0.014927454750250035,0.018948831158672755,3.6410389079901506,2.5
154,"Hurling: Two people are playing a lacrosse game. They
A. take turns throwing the ball to really hard people who have their feet on the ground.
B. hit the ball against the wall several times.
C. jump over the fence and land in a field of green grass.
D. shoot at the goal and make the point.",3,1,0,0,15.298237800209494,0.01493284699972719,0.019116293370007042,1.971360724999613,1.5
155,"Laying tile: The video is a tutorial about installing deck tiles. There
A. 's a list of tiles on the screen.
B. 's a table in a kitchen, and a man shows how to remove a tile.
C. are small round large boulders on a roof.
D. 's a contractor working on a deck.",3,1,0,1,34.10704427313804,0.014928772000075696,0.01898777044241867,2.0344432140118442,1.5
156,"Volleyball: A group of girls are posing for a picture. They are then shown playing volleyall on a field in front of several tents. They
A. shoot the ball back and forth at the camera.
B. lob the ball back and forth.
C. hit it back and forth over the goal.
D. knock one a couple times as they play.",1,0,0,1,12.165553804728294,0.014930784499938454,0.018955936974194745,2.9978933689999394,2.0
157,"Zumba: An intro starts and begins showing a group of people. Various people perform a dance routine together with an instructor performing front and center. The routine
A. ends with the instructor walking off and the people beginning to dance in a circle.
B. ends and mulcawedoes breakdances in slow motion.
C. continues with the people and instructor moving around with their arms and legs doing various movements to music.
D. ends and the instructor walks off the stage.",2,2,1,0,9.068924212208826,0.01493193450050967,0.018931368724623282,3.429511370984983,2.5
158,"Getting a piercing: A young man named sean wearing a beanie hat and black earring studs. He is demonstrating how to pierce his ear with stud earrings. He
A. demonstrates by rubbing the earring in with his thumb.
B. expresses severe pain as he tries to pierce his ear lobe.
C. has his father's piercing pierced.
D. pushes a ring through an incision, then peels off the ear earring.",1,0,0,0,11.341909100489259,0.014966516749609582,0.01897609703317267,3.4945396300026914,2.5
159,"Breakdancing: Suddenly there are lit up people wearing light suits that are dancing on the black area and they change from 1-7 people, and alternate suit colors from white, then to red and then back to white again. Their light suits
A. appear on the ground and one of the man takes one of the suits off and bursts out laughing white light and begins to dance in the suit.
B. go out and the dance is over.
C. are reflected by the main cube in the lobby of the building.
D. slows down a bit as they stay in the structured mode and they continue to move the red lights to dance.",1,1,1,1,9.551840131348715,0.014909656750205613,0.01897826313438939,5.145813147017179,4.0
160,"Arm wrestling: A group is standing together on a stage. They engage in a game of arm wrestling. They
A. hand back and forth with each attempt.
B. put each other down and bow before the audience.
C. shuffle back and forth, trying to hold the game.
D. pull hard on each other's arms, trying to win.",3,3,1,1,4.45204902770562,0.01492661699967357,0.01899268187189591,2.433791701985683,1.75
161,"Doing motocross: A close up of a blonde curly haired boy is shown, then an aerial shot from above that includes a very large dirt track and the words on the bottom right of the screen say ""chaney ranch motorcross california, usa"". The blonde curly haired boy
A. is then shown again, and after he flashes his leg and his hair he rides down off the track and comes back to where the owner of the race came from.
B. is seen walking on the dirt track, then he is then shown back onto the track on the closed circuit parsecs.
C. gets on the dirt bike and celebrates, turns on the seat and then the frame falls onto the back of the dirt bike.
D. is shown again talking, then getting ready as he secures his protective gear onto his body and the white words on the screen say "" rookie white professional motorcross racer "".",3,3,1,0,30.492463837323605,0.014868834250137297,0.01894463096732038,6.424871342020197,4.5
162,"Smoking a cigarette: Actress stella stevens is shown in a tv show credit opening. She
A. wins a pulitzer prize and a trophy.
B. begins talking in a front and, horse trainer talk while she is demonstrating how to bike in a horse shop.
C. appears in a restaurant with a man as they sit down at a table.
D. joins the biking club and does several stunts in various competitions at the track.",2,2,1,1,7.862547016598867,0.014927674500086141,0.018942045775395894,2.673713015004978,2.0
163,"Getting a haircut: A man cuts off an individual's ponytail. The individual
A. pushes the object on the side of his head with his hand.
B. puts several hair extensions in their hair with his hands.
C. shakes his or her head as the man brushes loose hair from the individual.
D. mixes a liquid into a brush.",2,2,1,0,21.8244128651343,0.014922574249794707,0.019017380339597743,2.0755326129965397,1.5
164,"Tennis serve with ball bouncing: A grey title screen with white letters and artwork show who the host and the video series is about. Footage
A. from the website is shown a duo at a soccer match, playing side by side as they kick something, each run backwards and hitting it high.
B. of people runners playing beach and surfing on choppy waters and talking to one another.
C. is shown with two players playing tennis.
D. of people surfing the waves is shown with a lady underwater and a tiger in front of her.",2,2,1,1,11.697665758226016,0.014934808999896632,0.01903262152970726,3.5807742189954297,2.75
165,"River tubing: Suddenly, two men appears sailing in inflatable boats while the woman takes pictures. Other people sail on individual boats in the choppy waters in the river. Two people
A. in a car drive down the river together in an intertube.
B. stand on the bank of the river.
C. on a male raft sail under a bridge making parallel lines.
D. depart in a boat with a man in a rope bridge.",1,1,1,1,4.41561491815276,0.014935247000721574,0.019042299038641963,3.5063971139970818,2.25
166,"Slacklining: A young man is seen bouncing up and down on top of black slack line with it in between his crotch. More men
A. zooms in on the man bouncing down while another man watches on the side.
B. line up to perform and the man gives them thumbs up and kissing their heads and walks away.
C. are seen running around with equipment and continuing to bounce up and down.
D. appear on the slack line doing tricks back and forth and landing on the slack line and performing for the crowd surrounding them.",3,2,0,0,17.13725208033301,0.014917986999989807,0.01901935967567575,3.578253487999973,2.5
167,"Triple jump: The first man is shown alternatively bending over and walking around. The first man jogs and claps. The two men hug each other. The first man
A. walks down the track celebrating, with brief audience shots.
B. hands him a shovel.
C. lifts the second man over his head by his knee.
D. dips and jumps high.",0,2,0,0,82.45105015377544,0.014930172000276798,0.018888463902407594,3.1574287679959525,2.25
168,"Polishing shoes: A close up of a person's leg is shown with a man kneeling in front. The person
A. then brushes out parts of his leg using his back and legs to polish it.
B. then puts a shoe on their foot and rubs it over his leg.
C. then dances all along the floor while the camera pans around him.
D. then begins shining the shoes of another.",3,1,0,1,30.036301494405777,0.01493830675008212,0.01899104454997931,2.718499463997432,2.0
169,"Playing lacrosse: A large group of people are seen running around a field and cheering with one another. Several clips are shown of lacrosse players scoring goals and celebrating with one another. The people
A. continue to play various sport while others walk around in the background.
B. continue to score goals in different shots and celebrate with one another.
C. continue playing and cheering with one another and kissing on the sidelines.
D. cheer on keeping score on all sides as well as cheering with one another.",1,1,1,1,14.777114226254948,0.014936216749902087,0.01897553300487452,3.9687046660037595,2.75
170,"Long jump: Several different men are shown making long jumps in track and field competitions. One of the men
A. celebrates his distance as he finishes his jump.
B. jumps the pole but is redirected until he reaches the goal area and again serves the pole high into the air.
C. wins the competition in a race and he is congratulated and he bows.
D. takes one of the jump shots with his javelin.",0,0,1,1,21.07160827676906,0.01494152950044736,0.019041365722529856,2.66843322198838,2.0
171,"Cricket: There are two team practicing cricket in an indoor field that is surrounded by nets on three sides. The batter wearing a blue shirt and helmet
A. is landing shot after shot of home field goal served.
B. runs to start the ball, trying to make it across the net with the racquet.
C. is swinging his bat as the bowler throws an overhand ball to him.
D. took a leap and landed right over the net, he windsails through the air and crashed in the net.",2,2,1,1,8.313998025086917,0.014938321749923489,0.019000789092894935,3.536897690999467,2.5
172,"Starting a campfire: A close up of the ground is seen with a person laying out sticks. The person
A. runs the sticks through the dirt passing between the cones.
B. begins passing around wood branches.
C. then throws wood out into the water and lays out his sticks and leaves.
D. lays out more objects together in a pile.",3,2,0,0,48.59021385159244,0.01491548200010584,0.019077621167962206,2.444364573995699,1.75
173,"Playing ice hockey: Hockey players enter a hockey rink. They are then shown backstage messing around. The two teams play against each other. They
A. are very diy too.
B. take turns hitting a ball against a wall until the final score is shown.
C. make points against each other.
D. kick the ball back and forth.",2,3,0,0,16.45345316984646,0.014924337250704411,0.018906914200086812,2.8011999080154055,2.25
174,"Removing ice from car: A man is scraping ice off the drivers window of a truck with an ice scraper. He
A. zooms in on the windshield wipers and continues scraping.
B. then puts a piece of paper on the windshield wipers to make a stick shift and wipes the ice off of the windshield.
C. moves ice on the ground with his foot.
D. is drawing the word snow on the glass with his hands.",2,0,0,0,41.523687448663566,0.01492695674960487,0.019002271938318212,2.8340395299928787,2.25
175,"Tai chi: A man stands on a ocean front beach. The man
A. gives a demonstration of wrywach and how to play the game.
B. then plays a violin.
C. performs then stands up and walks away.
D. begins doing tai chi.",3,3,1,1,19.32073707439176,0.014961481750106032,0.018898511517695355,1.6662194060045294,1.5
176,"Mooping floor: An introduction comes onto the screen for a demonstration of a mop. The mop is shown being used in a figure eight motion to clean the floor. The mop
A. is now on one side of the floor where it can be seen while the person pushes it along.
B. is wrung out and used to do a second pass on the floor.
C. gets turned as the motion changes continuously.
D. is being washed with pressure.",1,1,1,0,5.814327222609501,0.014921626999239379,0.018947384924290787,3.564952718990753,2.75
177,"Using the pommel horse: A man is shown raising his arm up in the middle of a large crowd. He then begins performing a gymnastics routine on a beam. He
A. jumps off and spins around, eventually falling to the ground.
B. spins himself around continuously and ends by jumping down the side and walking away.
C. turns and moves back and fourth while walking.
D. continues moving around and ends by laughing to the camera and floating away.",1,0,0,0,26.166919243379066,0.014917449499534996,0.018959473900002577,3.6619698389986297,2.5
178,"Fun sliding down: A girl glides down a slide. The girl
A. stands to her feet.
B. slides down stairs.
C. arms her arms as she slides down the slide.
D. exits the slide and slides down another at the same time.",0,3,0,0,59.05074968059877,0.01492777199973716,0.01894691413260908,1.6323049610055023,1.25
179,"Washing hands: A little boy looks through the window shutters on a plastic playhouse. Then a man
A. is shown and they are seen going down a slide.
B. appears and puts water on the boy, cleans him then applies shampoo to his hair.
C. cleans the window with a hose.
D. walks into the yard with a green wooden roof.",0,2,0,0,27.584019674120896,0.014933859249595116,0.018975854108650183,2.507620617014254,2.0
180,"Horseback riding: A person is seen sitting on top of a horse and crying. Another woman
A. walks into frame and lifts the horse up.
B. appears pushing someone's horse behind them.
C. is shown laughing and the man helps the girl on a horse.
D. is seen pushing him back down.",2,0,0,0,28.136895019740262,0.01492414699987421,0.019051355761006465,2.2124997889932274,1.5
181,"Javelin throw: An athlete practices tossing a javelin in a track a field course. The athlete starts with two or three side steps and then proceeds to toss the javelin. The athlete
A. then increases his speed and steps.
B. runs parallel to the chalk and throws four instructions that lead into a discus throw, where he throws the javelin as far as he can into the distance.
C. then does a backswing outside of the track.
D. throws the javelin to the other side and then back to the field.",0,3,0,1,44.958413640661234,0.014913881750089786,0.018924850171305043,4.147423164002248,3.5
182,"Longboarding: A boy goes skateboarding on a street and attempts tricks. Sometimes, he fails and other times he can perform a kickflip. He
A. falls down and then has to run after the board.
B. falls down and is helped up by a teacher.
C. talks to the camera as he skates.
D. stands up in the air, waving during his performance.",0,2,0,0,12.98392051258422,0.01492329425036587,0.018917605541443495,3.0297572470080922,2.0
183,"Preparing pasta: He heats up some cream and chops up the porcini mushrooms to add to the cream with some seasonings. He
A. puts the mushrooms and some other ingredients in wooden bucket on the stove.
B. adds some cooked pasta into the porcini sauce with some reserved pasta liquid.
C. mixes the sauce and he cuts up some pineapple slices with red pepper while he squeezes the melon mixture into all the settings using a pointed spatula.
D. sprinkles the ingredients together making them into a bowl.",1,1,1,1,9.887363961395861,0.014937129500140145,0.019044415676086664,3.4115656769918132,2.75
184,"Beer pong: A couple of people are standing at the foot of a table. They are engaged in a game of beer pong. They
A. are both wearing black clothes.
B. serve and screw the balls back and forth.
C. throw the balls and try to get them to land in the cups.
D. are playing darts, throwing darts, and throwing the cups to the counter.",2,2,1,0,3.573118898670543,0.0149379344998124,0.018980224573315354,2.9067854239965527,2.25
185,"Fun sliding down: Several children are on a playground outdoors. They swing, climb, and play hard. They
A. look very excited as they carry the objects around.
B. continue playing on the brand new set.
C. are all groomed at the same time.
D. hit the ball back and fourth to each other.",1,3,0,0,73.02197804649892,0.014930492000075901,0.01901763405782904,2.360855688997617,1.5
186,"Braiding hair: A woman is seated in a stylist cape. A woman is working on her hair, separating it into sections. She
A. braids the curtain of her hair in sections.
B. shaves the sides of her head with a vigorously, too.
C. braids each section and pins it into place.
D. changes the iron slowly and drags it through, leaving only sections in place.",2,2,1,1,5.182533129747802,0.01493423449983311,0.019018789337522345,3.0456868639903405,2.25
187,"Drinking coffee: Four adults are sitting at a table in a kitchen. A man
A. drinks a cup of coffee.
B. uses a fork to scrape butter out of the ice outside, he first drizzles the ice off of the knife.
C. comes in and starts scrubbing the inside and outside and wiping it off.
D. picks up a cake pan with a spatula and puts ingredients inside.",0,0,1,1,3.808195032623722,0.014922994499556808,0.019048345699269616,2.4026384990083898,2.0
188,"Futsal: An introduction comes onto the screen for an indoor soccer game. The indoor soccer game
A. is played by several players as they kick the ball back and forth.
B. involves several of the teams participating in one game of soccer.
C. begins as a player starts dribbling, making short runs and then waving at deal points back and forth.
D. begins as a small blue ball bounces, splits, and keeps bouncing back and forth.",0,0,1,1,6.706265531230749,0.014931594499557832,0.019001932127655323,2.738998807997632,2.0
189,"Chopping wood: A man is standing outside in a yard. He
A. is holding a large ax in his hands.
B. talks into a microphone while using the mic.
C. uses a potato and a pair of shears to cut some grass.
D. is using a chainsaw to split wood.",0,0,1,1,3.551039151019635,0.01492731950020243,0.01922019976326962,1.8471878559848847,1.25
