item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
463,"Doing kickboxing: A young adult male punches and kicks a suspended punching bag. The young male
A. then starts to move around the punching bag while still punching and kicking it.
B. throws a fist in the air then does crunches in the tiled floor.
C. lifts and steps on the folded punching bag while the young male grabs a right hand and securely pushes it against the punching bag before dropping his arm to his side and his body jerk.
D. shows his foot as he moves, kicking and punching the air up and down.",0,0,1,1,7.118782591240618,0.15220806800016362,0.1524582529351132,24.087403224008085,3.159210205078125
464,"Getting a haircut: A group of women are gathered in a room, then go to the beach. A woman
A. begins talking to one of the women while snowboarding.
B. effortlessly climbs a rock wall to do sit ups.
C. photographs the others under the pier.
D. surfs while another mops beside her.",2,0,0,1,41.54901714005515,0.15187260275070003,0.15250931029746906,19.061116956996557,2.3099594116210938
465,"Using uneven bars: She is then shown preparing and then mounting a high beam. She flips and turns on the beam, changing between two beams. She
A. then switches places above several rooftop shingles.
B. re-mounts, swinging down and flipping again.
C. then pins it down and sharpens the bar.
D. dismounts, throwing her arms into the air triumphantly.",3,3,1,1,6.032968072945902,0.15294561400014572,0.15245114052532135,24.699062659001356,2.69122314453125
466,"Making a cake: The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula. After
A. , the woman add the cooked ball, then she add a creamy mix.
B. , the woman stick both pans on the pans and add some pasta and garlic.
C. she bakes the cake, she picks out the cake pieces, put fryer and the pot on top, then few cakes are baked, and they a white cake in the black platter.
D. , the woman puts the mix in a greased baking pan and make a syrup with orange juice in a pot.",3,3,1,0,11.658661168726285,0.15338207375043567,0.15220131309396207,33.03240798401566,3.7398681640625
467,"Canoeing: He is sitting by himself in it because it's so small it only fits one person really. He uses a lot of energy into paddling, going really fast. I
A. try to text him from home, but he doesn't text back.
B. go back to filling up the water water with the tubing machine and soaking it up.
C. believe he is probably practicing for an event late in the future.
D. only ever see him a few times because he keeps looking his phone like someone is showing it to him.",2,2,1,0,21.76832334863586,0.1522063642496505,0.1524425974648138,33.079098717003944,3.3407211303710938
468,"Playing beach volleyball: A small group of people are seen standing on a beach playing a game of volleyball. One person hits it to the other and they hit the ball game. The game
A. continues on while people are seen watching on the sides.
B. continues on with one person hitting the ball and the other displaying the score on the side.
C. continues across the beach, taking turns.
D. continues around a person hitting the ball back and fourth to one another.",0,0,1,0,9.781888311642478,0.15172661425049228,0.15246524153328023,30.337628555991614,3.1379318237304688
469,"Tango: A man wearing a suit in the city walks down the streets of new york and meets up with another man who likes just like him. The men compare items and then perform a dance routine in the center. The men
A. hug and handshake with one another, then they walk out of the building until it's time for them to move the disk.
B. grabs hands to end the routine then walk away from one another.
C. walk back from each other while walking away from each other.
D. wait outside a house while other people ride bicycles down a rural road.",1,2,0,0,21.094617232196818,0.1516498937498909,0.1522166789221076,37.74746923199382,3.7661666870117188
470,"Smoking hookah: Various words show up in between many different clips of many different people blowing smoke out of their mouths and doing many different tricks; and when the words are put together they say ""its time to make it right"". When the clips
A. come back they take a picture of a setting along with malware using colorful smoke rings and then tiling products that have been placed in a counter to set up the smoke.
B. are done a black screen appears and blue letters appear and it say's "" thanks for watching "".
C. end of the puesch is shown, right there in a video, shaking hands with judges and friends back towards the stage and speaking to the band.
D. are done one person comes down a snowy hill with a stick and hits several snow angels.",1,1,1,1,19.856481586398825,0.15277232625021497,0.15304549571048257,46.06560153101418,4.266754150390625
471,"Rollerblading: Cars begin to pass the lady. The lady passes parked cars. The lady talks as she stands in front of a building door. She
A. shows off her new check.
B. is driving on her back country dirt bike.
C. walks around and says goodbye to many in the crowd.
D. talks near a highway.",3,2,0,1,32.01657296951164,0.15180584675090358,0.15256545029672364,24.25486818299578,2.7024307250976562
472,"Knitting: A woman with glasses on is knitting. A girl in a black shirt is sitting down talking. The woman
A. starts knitting the girl's hand.
B. is playing crochet with a dog in her lap.
C. grabs a cat and turns it on the table and swats it with a white cloth.
D. knitting talks back to the girl.",3,3,1,1,15.735629333034332,0.15154107675016348,0.1515418976119256,20.912778586998684,2.6705780029296875
473,"Shoveling snow: A person is seen shoveling up some snow with the camera laid on his head. He
A. then bends down with another person laying down and the two continue to shovel.
B. is back talking and covering up the camera.
C. lets a dog out of the bag and walks in circles around him.
D. shows several shots of him shoveling up the snow, a close up of his face, and panning around the area.",3,3,1,0,6.855569065047341,0.15172473675056608,0.15193434981410275,24.308657518002292,2.9730453491210938
474,"Longboarding: A vacant beach is visible and people began to pull their cars up against the coast. The sidewalk
A. is then cleared as their returned to the business of pulling cars down the road.
B. in front of the cars is lit up with awe and people begin to drive.
C. then appears and a boy begins to skateboard down the road near the beach.
D. is then placed on the beach and they begin to neat up a little.",2,2,1,1,14.18637343092712,0.15168276424992655,0.15230522704797755,22.84329420600443,2.5042953491210938
475,"Shot put: A large man in yellow shirt and headband spins and throws a shut put that veers to the left of the field. The man
A. in beige pushes the ball with his fingers numerous times knocking pins over, leading into another man running and raising a 1 in the air and another trying to hit the ball.
B. walks closer to the edge of the field and adjusts his weight.
C. is pleased with his shot and pumps his fist.
D. books back and forth to knock dirt for two more rounds and the score is shown in red letters on the screen.",2,1,0,1,9.683571767293213,0.1520153915002993,0.15237868654316264,30.626662815004238,3.534881591796875
476,"Skiing: Snowy mountins are shown and people is doing snowboard going down the hill holding poles. A snow house with kids playing is shown. Ma is playing with a toy airplane. People doing snowboarding
A. is place green and white.
B. are also doing a snow mountain.
C. is around the ski and part of the snow is melting.
D. are going down the mountain with red lighes and fireworks are in sky.",3,3,1,0,25.238663772997555,0.1528519587500341,0.15291383426298347,33.18205453301562,3.3737106323242188
477,"Throwing darts: A little boy is throwing darts at a board. He
A. throws a dart at a ball, then turns around.
B. hits the board with a dart, and slides to the floor, unable to get up.
C. walks towards the board and puts his darts down.
D. walks over to the target, looking at where the darts hit.",3,3,1,0,9.901669918430837,0.1519674814994687,0.15194997608477162,18.537967104000927,2.390960693359375
478,"Mixing drinks: A woman add ice on a glass while talking. Then
A. , the woman pour slicing soda and put a small mug.
B. , the woman adds syrup in the glass using a measure cup.
C. , the woman sticks the glass and drinks the alcoholic beverage.
D. , the woman hand ice to the cup, then she add an liqueur.",1,2,0,1,18.443880136349218,0.15271052375010186,0.15222872311920965,17.20377291499426,2.2511444091796875
479,"Hurling: We see a man interviewed and a team huddle and see men play. A man in interviewed and we see the men play lacrosse. A man in red
A. talks into a microphone then wags his arms.
B. is interviewed and the teams shake hands, hold up their trophy and pose for photos.
C. throw the ball and the teams run around.
D. talks to the camera and we see three men speak to the camera.",1,3,0,0,9.612830718704567,0.15347618849955325,0.15234892964215666,29.560201386007975,3.078857421875
480,"Futsal: An advertising screen appears momentarily as the video begins. A group of men are shown kicking a ball back and forth in a stadium. The men
A. are then seen playing kickball but hold a far away stance and drive of the ball that they have just returned.
B. run after the ball, attempting to capture it from the opposing team.
C. appear to be simulating kickboxing as they kick and twist their feet.
D. perform several dives from the jump ropes.",1,1,1,1,8.1946819543211,0.15333281899984286,0.15201713352722318,28.584483845008435,3.1446609497070312
481,"Plastering: A man put paint on the wall with a hose, while a person uses a flat mop to spread the paint. Then
A. , the man puts paint around the window.
B. , the man lift a brush and sectioned cement with a short blade, when stain is removed, the man pour large yellow powder on the wall with a reacts.
C. , the man vacuum the floor, put a rug on the floor from corners and the person put more carpet around.
D. , the man painted the wall with paint, afterwards add another paint, then continue painting.",0,3,0,1,24.936849644479214,0.15210479125062193,0.15225494051823862,29.689112803986063,3.38360595703125
482,"Shuffleboard: The man moves to the other end of the table and the camera moves to see them from the end. We wee the person slide all their blue then the red discs down the table. We
A. see a full sheet and a credits screen.
B. see a hand appear and point.
C. see the end title screen as the couples move.
D. seen the tip of the man take the ball the person wants and he pushes it down the table.",1,3,0,1,42.348542696098484,0.15185315674989397,0.1524721351619259,32.626561011004014,3.4229888916015625
483,"Canoeing: All of a sudden, a person on a long raft comes paddling down the water and goes over the fall with ease. Once
A. it slows, another group is shown being thrown off in teams and the climb up the side, and all of a sudden, a rope joins them floating down, and they all then go down the river in tubes.
B. up, he paddles with his hands on his hips.
C. he passes through the small waterfall, the paper shot appears and it shows the city and a website that includes the address of the vehicles and people that use them on water skis.
D. over, they continue paddling and sailing through the water as the people on the side watches.",3,3,1,0,14.309046668933142,0.15885785725004098,0.15251888375659878,35.10469915799149,3.8563308715820312
484,"Doing fencing: We see two men fencing in a stadium. A man throws his arms in the air. The left man falls to the ground. The left man
A. fights with his right.
B. dismounts and whips his vest.
C. throws his hand in the air.
D. pushes him down and rubs his face.",2,2,1,1,4.654837168097462,0.15376534624965643,0.15215277661048854,24.046588983013862,2.618011474609375
485,"Playing squash: We see finger in front of the camera. A man in green walks unto a squash court. The light
A. turns green and we see the man.
B. turns green and the man touches a squash hole.
C. switches to red then green.
D. goes out and the room is dark.",3,3,1,1,6.489805297872845,0.1516355337494133,0.15346698102413,19.636447781989773,2.3495330810546875
486,"Spread mulch: A man kneels down by a tree in a yard. He
A. picks up a ladder on a tree.
B. sprays the dirt around and hands it off to another man helping to rake the grass.
C. uses a rafter to lift his body.
D. talks as he digs with his hands.",3,1,0,1,27.481020517215107,0.15252720150010646,0.15267761628026258,16.946613747988522,2.3955841064453125
487,"Making a cake: . All the ingredients you need to make butter cake
A. is in a pan and you set the pan on the stove.
B. are on the counter, someone is pointing at each ingredient and starts grabbing them.
C. is in a plastic bowl and put a vanilla ice cream cone in the other bowl.
D. go into the oven, double oven and bake until the hot cooker is ready.",1,1,1,0,36.69486452672836,0.15156191424966892,0.1532708371140344,18.079123087998596,2.2444610595703125
488,"Making a cake: While the list of ingredients are shown that include: 1lb figs, 1lb raisins, 1lb cherries, 1lb currants, 1lb prunes, port wine and angostura bitters; they are all poured into a white bucket. Stirring
A. with a teaspoon is added a bit at a time to make sure it's all perfect.
B. the lye with a stick is shown with a electric whisk and an unstick sprayer along with some ingredients in a pot.
C. the jar vigorously seems to be the most dangerous thing to do with vegetables and salt.
D. begins immediately and the instructions on the screen say to let it soak for at least two weeks to up to 30 days.",3,3,1,0,13.524129666510056,0.15379940874981912,0.1528798311893141,52.28858057698744,4.4932861328125
489,"Getting a piercing: A woman gets her belly button clamped with a white clamp. She
A. then gets her belly button pierced.
B. shows her belly button and piercing.
C. is shouting about how to or should not open your top button.
D. then gets a piercing in her lip.",0,0,1,1,3.7459978039273882,0.15272206899953744,0.15275340209705815,16.34448869199514,2.24676513671875
490,"Hand car wash: A man wipes the water back and looks at the camera. Men do dances in a line and scenes of washing the car. We
A. see a saloon but a crowd is standing around.
B. see titles for the videos and the wiki screen.
C. see the ending title screen.
D. see a red logo and scene of people smoking cigarettes outside an overpass.",2,3,0,1,42.75921198473427,0.15449233599974832,0.15268777703161654,24.742638114994406,2.7738800048828125
491,"Rope skipping: She turns the jump rope once more and catches it with her feet. She does it once more. She turns the jump rope and completes a full jump. She
A. runs back, outers and claps.
B. dismounts and bows her head.
C. dismounts and bows in the crowd.
D. goes and does it again.",3,3,1,1,10.441866682076915,0.15347837400031494,0.1521839567092811,26.789554049997605,2.7763519287109375
492,"Hitting a pinata: But she misses a few times because the pinata moves up and down in the air. After a while of trying
A. to get the poles up but they have a hard time staying upright she goes for the pole once more.
B. with the pinata, the little girl finally gets to the one that is missing a few times but has broken up and is upset.
C. , she fails and has to start over again and in the end she dismounts.
D. , she hits the string the pinata is hanging from and knocks the pinata down, but has barely gotten any candy out.",3,3,1,0,9.441454559858448,0.15567461275031746,0.15310204068628439,31.855514751003284,3.2005996704101562
493,"Doing motocross: A girl names ashley dressed in all purple walks up slowly, then it turns to nature view of dirt and flowers. Ashley comes out getting dressed in her motor cross gear and slowly walks her bike out. She
A. is then shown riding on a cotton dirt track and wearing a stopwatch on her body.
B. goes out and starts riding through the dirt, catching some air really high after hitting little mountain hills.
C. walks around in circles before looking at herself in the mirror and putting her pedal up.
D. starts her bike and looks over a hill then gets in her motor cross gear.",1,3,0,0,30.587892987308337,0.1516427065002972,0.15345434936998786,39.58397556597811,3.6264724731445312
494,"Starting a campfire: First, the man shows off the flint he has for the fire. He then puts the flint into a pile of wood. The man
A. then scrapes off the wax before he makes the fire.
B. does this until only the small fire remains.
C. then lights the fire, which slowly spreads throughout the wood.
D. continues showing off his finished fire.",2,2,1,1,8.14130889502264,0.15604962025008717,0.15316950631399037,26.969353567006692,2.7980804443359375
495,"Zumba: They join the woman walking with the stereo in her hand. Several other people join them as they walk and dance to the music. All the people
A. put on their coats as they dance along to the music.
B. rise up in the air and sing harmonicas that they all dance together in unison.
C. break into a synchronized dance right on the street.
D. are playing instruments while singing and dancing.",2,3,0,0,13.91072361935682,0.15334515825043127,0.1530649889070319,26.940558725011215,2.9546585083007812
496,"Rope skipping: Various clips of people rope jumping play and sometimes there's just 1 person jumping alone, but most times there are between 2 and 4 and a lot of times they are alternating between jumping and holding the rope. The clips of videos
A. are constantly shown of people rope boarding in different settings.
B. ends and various still shot pictures involving rope jumping are shown on the screen and a black screen appears when the pictures are done and the purple and white letters appear on the screen that say "" rope skipping "".
C. are shown in slow motion as people are leaping roping, jumping, hanging onto the rope, disappearing into the trees and even moving carefully around.
D. show people gripping the rope and preparing to jump through a hole they made in the ground pull the rope.",1,1,1,0,20.039835184398896,0.15236414375021923,0.15287794397379295,47.390107430981516,4.589271545410156
497,"Arm wrestling: Various people are watching from the sides and the men begin to arm wrestle. A man is interviewed by the cameraman and shows off his biceps to the camera. Two men
A. hand introduce wrestling on stage.
B. are united in their arm wrestling contest and pull more wrestlers and get interviewed in interviews.
C. continue talking to the camera and eventually begin arm wrestling again.
D. are hand wrestling in an x-rated movie and are cheering as captions with and title show them.",2,2,1,1,15.96837461411785,0.15203807874968334,0.15275964249027416,32.07663866799521,3.256866455078125
498,"Skiing: A skier holds a ski stick in his left hand and a pole in his right hand. Then
A. , the man ski down the hill covered with snow.
B. , the skier skis down a dirt track and to the other side where a lot of trees is.
C. , the man skis in snowslides going fast.
D. , the skier lands on a long pole.",0,0,1,1,24.333833188408544,0.15222093400052472,0.15267937686980548,22.9000727589937,2.809417724609375
499,"Plastering: Three men are spackling the wall as two comparisons are shown. The two men inspect the wall. Another man walks up and is introduced to the other man. The man
A. walks away as the first two continue talking.
B. returns to waxing the wall.
C. continues to demonstrate the wall's rights.
D. shakes his hand and begins to nail the wall.",0,0,1,1,7.622972367090576,0.15168307675003234,0.152246524790239,28.924585917984587,2.9331588745117188
500,"Using parallel bars: A gymnast mounts a high beam in a gym. He
A. then dismounts, landing in a sand pit on the gym floor.
B. steps onto the beam and spins around many times before performing.
C. flips and does several springs.
D. does a forward somersault, flipping down the steps.",2,0,0,1,95.84873585370278,0.15677065774980292,0.15322379879050588,16.71558150400233,2.2254486083984375
501,"Playing lacrosse: There's a man in a white shirt standing in an open field doing a tutorial for expert village on how to play lacrosse. He is holding a lacrosse stick in his hands as he explains the techniques of the game. He
A. makes hand gestures to demonstrate the correct method of holding the lacrosse stick for effective playing technique.
B. then demonstrates and shows how to use the lacrosse stick to hit the ball without making it into the net.
C. then goes into the field and displays several moves like stadiums as he gets the instruction.
D. begins by standing on the field and holding the lacrosse stick in both hands as he bends down and pushes it up against the wall.",0,0,1,0,10.408901029485545,0.15234970100027567,0.15296940274731172,43.59380097599569,3.9900436401367188
502,"Kayaking: A man is seen sitting in the water in a kayak speaking to the camera. The man continues speaking while holding a paddle in his hands. He
A. continues riding along and ends by turning off the camera.
B. puts the paddle down and a pair of clothes are seen in the water.
C. then begins rowing the boat in the water while paddling away.
D. moves around a bit in the water and leads into him paddling along the water.",3,2,0,0,14.363118007056693,0.15323353399980988,0.15281116862985394,28.271755658002803,2.9203414916992188
503,"Making a cake: The lady pours ingredients into a bowl and stirs. The lady stirs an egg mixture and mixes it in with her original bow. She
A. then adds a left egg maru sauce & stirs it in with her sesame bell peppers.
B. dishes out the finished gifts with the bow and presents the pictures to the camera.
C. shows off a braided cloth.
D. puts it in a glass pan and puts the pan in the oven.",3,3,1,1,4.380752484442665,0.15528581324997504,0.15284305883882957,28.132893843989223,3.0063629150390625
504,"Playing pool: A man in a light blue shirt breaks the pool balls to start the game. He walks around the table looking for a good spot to hit. Then he
A. moves around the table again and makes it in again.
B. walks away from the table and the game ends in a salsa dance.
C. gets all angry and continues playing so hard that some players start to do some part of the game when they start to look for his not playing an the game.
D. starts to read the lower paper and grab the ball.",0,0,1,1,21.10335153891062,0.15211485625013665,0.1526919239900144,31.146844223003427,3.5745391845703125
505,"River tubing: A family has a picnic, and goes tubing on inflatable rafts in a narrow body of water surrounded by trees, on a rainy day. A family of people sit at an outdoor wooden picnic table, eating, waiving at the camera. The family
A. watch the weather outdoors as it begins to rain and a little girl runs out into the rain and dances in it.
B. lights a campfire in the woods before going tubing down a cable car ride.
C. breaks their fast, then celebrates by eating ice cream as the camera flashes and fades.
D. is strangely calm and even while they engage in some water tubing activities.",0,0,1,0,16.637114555807504,0.15569177275028778,0.15337830758276041,43.26193659900855,3.9680252075195312
506,"Windsurfing: A woman is holding onto a wind surfboard in the water. She
A. takes off, flipping over and flipping across the board.
B. waxes up her sail before she plunges into the water.
C. brings it into her body and begins doing her dive into the water.
D. steps onto the board and starts wind surfing.",3,3,1,1,11.396689674620589,0.15154125849949196,0.1528237928823193,18.792196386993965,2.3274612426757812
507,"Fun sliding down: The boy likes playing with a large wheel on the playground. Once again he goes down the slide, but with dad right behind him. He
A. scores a goal shooting the ball up into the air.
B. goes higher and higher on the playground and people watch him too.
C. loses his balance once more and starts moving around.
D. goes down the slide a 4th time but with another little boy.",3,1,0,0,15.12574755597248,0.15265251100026944,0.15354122998844966,27.17324283200287,2.8394317626953125
508,"Kneeling: Man is in a oofed gym stretching his leg and doing exercise in front of a chair. The man
A. is back on the gym talking in front of a blue and red wall of mirrors.
B. picks up the heavy weight for o sit himself.
C. bend the other leg and stretch it.
D. is taking off his boots and is exercising in stair walking foosball.",2,2,1,1,22.309748225289276,0.15237835075004114,0.15282977644651208,23.533979869976974,2.7141036987304688
509,"Throwing darts: The man in the peach shirts throws a dart at the dart board. A man in blue hits a cue ball. The man
A. in the red shirt holds up his batons.
B. in peach lines back up and shoots three darts at the dart board and removes them.
C. holds up a gun.
D. spins on his heels and throws the dart.",1,3,0,0,20.554691082211228,0.152702580749974,0.15262199210122426,24.72508507499333,2.8924560546875
510,"Playing congas: Several female singers are singing while a choir of younger people sing backup. A young drummer and a man playing the piano
A. in an outdoor venue.
B. are near each other as the young boy looks around.
C. are at the same time.
D. stops tallst the singer.",1,2,0,0,24.907929462878723,0.15156805149945285,0.1525618841514546,20.74444091398982,2.50079345703125
511,"Camel ride: A group of men are in a sandy desert. They
A. climb on top of camels and ride them.
B. are wearing rafts, and seated in them, they navigate the rough waters of a river.
C. are paddling through the water, using handgrips and oars.
D. are parasailing on the sea bed.",0,0,1,1,3.9701518291493967,0.15143883900009314,0.15187571525002905,17.00833260300351,2.3467178344726562
512,"Discus throw: A man is at a mound, spinning a disc around in circles. He lets go of the disc and watches it fly. A line of discs
A. are shown, while another man draws on the ground surrounding it.
B. fly from a palm into a pool.
C. fly, then we see an old video.
D. is shown before a group of people on the field, choosing their own disc.",3,3,1,0,26.23002034360302,0.15228100099966468,0.15215141662069617,27.08347049599979,2.9048309326171875
513,"Beach soccer: The man in red shirt run towards the ball, kicked the ball, and the goalkeeper wasn't able to block it, the player high five his teammates. The players
A. positioned their equipment around the court.
B. are kicking the ball to the goal and the goalkeepers weren't able to block the ball.
C. play third base in the game in an attempt to more effectively play.
D. perform a match by throwing the ball to como players on the field.",1,1,1,0,5.919020578135343,0.15044981925029788,0.15154853708071356,30.608409618982478,3.209320068359375
514,"Building sandcastles: A group of people start to dig a structure close to the shore. As the digging continues more people join to dig as a pattern ensues. The digging
A. continues and people start to add rocks in a linear fashion around the rig and dig beside the rocks and eventually cover the rocks with sand.
B. continues until a campsite appears in the distance.
C. continues and the lake gets closer and darker.
D. continues on and on until the people form a circle with one being kneeling on top and the other kneeling behind.",0,1,0,0,24.021115570188684,0.15502529024979594,0.15184853782217872,32.20459702801236,3.4465560913085938
515,"Doing a powerbomb: Two men are standing outside a swimming pool. One lifts another and then throws him into the water. The man
A. then sits down on the side of the pool and talks to the camera.
B. swims up to the surface then grabs his shirt and dives into the pool.
C. rises up and shakes his head.
D. lies on the water outside the pool.",2,0,0,1,24.607987240832657,0.15017131925014837,0.15112195015435584,23.117855849999614,2.652374267578125
516,"Vacuuming floor: A vacuum is shown standing in a kitchen. A woman uses the vacuum in various scenarios. She
A. vacuums the floor and walls.
B. sits on the floor and vacuums the carpet.
C. cleans up dirt, pet food, and candies from the floor.
D. vacuums around the carpet.",2,1,0,0,9.924181681398593,0.15478179275032744,0.15161653006109316,20.480892609004513,2.472412109375
517,"Mooping floor: A woman is talking while seated in a chair. She
A. adjusts her ears and rubs lotion into her face.
B. grabs a contact from her eye and focuses on the contact.
C. shows off a design on the table.
D. hangs up the phone and smiles at the camera.",3,3,1,1,11.381486822393326,0.15052277875020081,0.15058433592774648,15.208771699992212,2.0939559936523438
518,"Cricket: A view is seen of the open sky and credits. A group of people are playing a game on the field. They
A. are engaged in a game of cricket.
B. are sporting hooters and the words "" times square "" are displayed.
C. run in a large circle, trying to hit the ball.
D. run and else turn to their sides and walk away.",0,0,1,1,3.485991259780772,0.15129944399950546,0.15129957949334008,23.300134699999035,2.6634521484375
519,"Playing congas: A black screen with white text explains that it is an instructional video on how to play a song on two congas. A man in a music room standing behind congas
A. wearing headphones is talking big discus chapepei to the camera.
B. peels an instep with drums.
C. plays the congas as after every part played is then slowed down to show more detail.
D. is talking about a conga tastic to be an old video of woodfield man.",2,2,1,0,26.836011286336632,0.15425525049977296,0.1523406368787354,31.99919219901858,3.1915435791015625
520,"Preparing salad: A woman introduces that she will make a salad. She starts by taking a hand mixer and mixing several ingredients together to form a dressing. Then
A. she adds hot chocolate syrup and water to the mixture.
B. , she adds the additional ingredients together with some cous cous and mixes everything together.
C. , she squeezes into a pot and put some chopped parsley and garlic in it.
D. she adds other ingredients, mixing the salad, followed by slicing the chocolate into slices.",1,1,1,0,24.988420093389408,0.15069337950035333,0.15225134834808415,28.160267569004645,2.8669815063476562
521,"Tai chi: A woman is standing on her back patio. She moves very slowly, lifting and lowering her arms and legs. She
A. then poses for a couple of poses.
B. performs several slow martial arts moves.
C. raises her back into the air, then down again.
D. then lifts them to her chest, exhibiting a step and head raise.",1,1,1,1,22.026573682714215,0.1520889530002023,0.15190268661427972,21.874731937999968,2.5834808349609375
522,"Ironing clothes: The camera focuses in on a little boy holding a toy iron in his hands pressing it over a white shirt. The boy
A. resumes ironing the shirt while tossing holds up his hands in among the shirts in the light gray shirt.
B. pauses and replaces the toy with the iron.
C. presses the toy iron on a stove over a cooker.
D. starts unfolding a shirt and then taking the toy iron and start to pretend that he is ironing the shirt.",3,3,1,0,9.86399294470473,0.152577670750361,0.15326157045026306,26.81803922999643,2.9564056396484375
523,"Wakeboarding: The wakeboarder does front and back flips in the air and sometimes lands in water but gets right back on the board. He continues to wakeboard as the people in the motorboat smile and wave at him. He
A. waves back then immerres under another body full of water just as a woman kneels by him and gives him a hug.
B. finally grabs his board and paddles to go back to the water, but falls over a bit on his way back.
C. does various stunts on the board, fallls into the water but springs right back up on the board.
D. has a fun time wakeboarding in the water as the people walk on the side.",2,2,1,0,10.42269753433257,0.15310270575037066,0.15342032416915305,42.34273899701111,3.8081741333007812
524,"Getting a piercing: A woman is sitting down in a chair. She gets her ear pierced by a piercer. They
A. put the piercing into her cheek.
B. tape her ear and she starts to have a seizure.
C. put an earring into the hole.
D. put it in there and take it out.",2,2,1,1,5.6673538076110646,0.15251173074966573,0.1534703605983399,20.10078271898783,2.3843612670898438
525,"Hitting a pinata: A young child is being blindfolded by a man in front of a large crowd. The boy then begins swinging a bat at a pinata. He
A. continues swinging and then another child enters and he slaps her between the knees.
B. continues swinging and people walk around him.
C. hits perfectly and makes a finish.
D. knocks the bat aside, leaving an object behind.",1,1,1,1,34.00611373178191,0.16085895599962896,0.15284470864868568,28.919706924005368,3.0726470947265625
526,"Hurling: A man is practicing hitting a ball with a stick on a field. He continues to hit the ball onto the field. He
A. comes back and strikes the ball against the base for small amounts of time.
B. walks around behind the defender and stops behind him.
C. walks next to a tree moving his stick.
D. is wearing a helmet and a jersey.",3,3,1,1,4.688099369245038,0.15421667074997458,0.15355570142205047,24.26444470199567,2.72705078125
527,"Fun sliding down: A small slide is shown in a back yard. A woman
A. walks over to the slide.
B. is seen walking forward holding a stick and climbing down the slide.
C. is sitting on the ground with a dog continuing to back slide.
D. is shown pushing a vacuum around the yard.",0,0,1,1,9.18121277074538,0.1565279499995995,0.15289373443567347,16.06837897800142,2.1569747924804688
528,"Trimming branches or hedges: A man is shown in his back yard. He is using a chain saw on a large hedge. He
A. cuts up the weeds around the hedge.
B. uses it to trim the leaves and shape the hedges.
C. chops the grass with the tool.
D. cuts the hedge with clippers.",1,1,1,0,8.124295530455525,0.15221260400039682,0.15318062488027787,22.360499149001043,2.5801925659179688
529,"Applying sunscreen: A woman in a purple blouse is sitting at her desk speaking to the camera, she seems to be a news anchor. Then they
A. are shown interviewing a bull who is being dragged on the ground.
B. 're talking to the camera again, another close up of a dress is shown that smells like vanilla.
C. are shown in a house sitting in chairs with small children playing in the dirt with one another.
D. go to the pool where you see kids and families enjoying a nice hot day by the pool.",3,3,1,1,11.738256820615936,0.1525306187500064,0.15278123645206737,29.332994927988693,3.0108871459960938
530,"Polishing shoes: The man puts a jacket on in front of the mirror. A close up of the man's shoes are shown. The man points at the mirror. The man
A. turns on the machine.
B. adjusts the zoom on the camera.
C. is shown shaving his beard.
D. gathers materials to clean his shoes.",3,3,1,0,21.46207746358122,0.156309792250795,0.15227754999394882,25.751034918004734,2.6971206665039062
531,"Playing congas: A large group of people are seen sitting on the ground with some playing drums. The camera moves around the capture the people playing drums from the front. People
A. continue playing while the camera captures themselves from behind.
B. look around the sides with beer cans in their hands.
C. look back and see one drummer lead in the middle.
D. continue playing the instruments together while others watch on the side.",3,0,0,0,18.856564128626136,0.15228663099969708,0.15339615391117656,28.220454228010567,2.8431625366210938
532,"Putting in contact lenses: She lift the contact lenses case and continue talking. She lifts again the lenses case while her finger is touching the liquid solution in the case. She
A. chargers a white label and puts the contents and the lens in there.
B. applies the fuel pump, sturizes the lenses case and the application of the liquid solution.
C. finishes and a close up of her is shown with briefly moving closer to the lens afterwards.
D. shows her index finger and put her contact lense in her right eye while continuously talking.",3,3,1,1,15.073373816063938,0.15550771249991158,0.15267283748507546,31.46194402198489,3.0884017944335938
533,"Sumo: A sumo wrestling match is about to start. They
A. are going at it with one another, occasionally producing sparks from the fight.
B. are doing headfights, one man wins and they high five.
C. turn to each guy and whip them in the ring, leaving an open space in between.
D. start and the black guy loses.",3,0,0,1,33.35650663931116,0.15673375174992543,0.15402394406603734,16.95347307799966,2.2776412963867188
534,"Drinking beer: A child is sitting at a table with food. He
A. is scraping a spoon at a bowl.
B. pours a syrup over pasta in a large pan.
C. grabs two knives and starts cutting a cucumber on a cutting board.
D. is drinking root beer from a large mug.",3,3,1,1,8.624455925547778,0.1546255127495897,0.15349208039577888,15.353741768993132,2.1206512451171875
535,"Grooming dog: A dog is standing on a table. A woman is standing behind the dog talking. The woman
A. brushes and cuts the dog.
B. then begins to do a belly dance routine on the table.
C. opens a nail file and starts digging in the nail file.
D. takes a pair of clippers an begins cutting the dogs hair.",3,3,1,0,11.601257972636459,0.15361207299974922,0.1529106151332127,21.25738133498271,2.4813308715820312
