question_index,full_prompt,prefill_tokens,generated_output,generated_tokens,gold_answer,predicted_answer,correct,f1,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
210,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In recent years light emitting diodes (LEDs) are becoming increasingly efficient leading to an extraordinary increase in the use of solid state lighting. In many situations, controlling the light emission of LEDs may be done most effectively by using the principles of nonimaging optics.
Question: What is the best way to control light emissions of LEDs?
Answer:",101," using using
",3,nonimaging optics,using using,0,0.0,4.906702071624029,0.022653457000160415,0.06829928349998227,0.15925202400012495,12.625
211,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Analysis of lighting quality particularly emphasizes use of natural lighting, but also considers spectral content if artificial light is to be used. Not only will greater reliance on natural light reduce energy consumption, but will favorably impact human health and performance. New studies have shown that the performance of students is influenced by the time and duration of daylight in their regular schedules. Designing school facilities to incorporate the right types of light at the right time of day for the right duration may improve student performance and well-being. Similarly, designing lighting systems that maximize the right amount of light at the appropriate time of day for the elderly may help relieve symptoms of Alzheimer's Disease. The human circadian system is entrained to a 24-hour light-dark pattern that mimics the earth’s natural light/dark pattern. When those patterns are disrupted, they disrupt the natural circadian cycle. Circadian disruption may lead to numerous health problems including breast cancer, seasonal affective disorder, delayed sleep phase syndrome, and other ailments.
Question: The human circadian system is entrained to how many hours light-dark pattern?
Answer:",249, 24 hours light-dark pattern,6,24,24 hours light-dark pattern,0,0.4,2.5004756675945634,0.026515054999890708,0.06854524666672053,0.4377865350002139,31.125
212,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Separation of powers is a political doctrine originating in the writings of Montesquieu in The Spirit of the Laws where he urged for a constitutional government with three separate branches of government. Each of the three branches would have defined abilities to check the powers of the other branches. This idea was called separation of powers. This philosophy heavily influenced the writing of the United States Constitution, according to which the Legislative, Executive, and Judicial branches of the United States government are kept distinct in order to prevent abuse of power. This United States form of separation of powers is associated with a system of checks and balances.
Question: How many divisions of the government did Montesquieu call for?
Answer:",170, three,1,three,three,1,1.0,5.140712931426614,0.025324576000002708,0.06878794300018853,0.09411251900019124,21.25
213,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: During the Age of Enlightenment, philosophers such as John Locke advocated the principle in their writings, whereas others, such as Thomas Hobbes, strongly opposed it. Montesquieu was one of the foremost supporters of separating the legislature, the executive, and the judiciary. His writings considerably influenced the opinions of the framers of the United States Constitution.
Question: Who's writing were very influential on the design of the United States Constitution?
Answer:",120," Mont
",2,Montesquieu,Mont,0,0.0,2.9291365067489132,0.022717568000189203,0.06761416399967857,0.09033173199986777,15.0
214,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Beginning in the late 1950s and 1960s, architectural phenomenology emerged as an important movement in the early reaction against modernism, with architects like Charles Moore in the USA, Christian Norberg-Schulz in Norway, and Ernesto Nathan Rogers and Vittorio Gregotti in Italy, who collectively popularized an interest in a new contemporary architecture aimed at expanding human experience using historical buildings as models and precedents. Postmodernism produced a style that combined contemporary building technology and cheap materials, with the aesthetics of older pre-modern and non-modern styles, from high classical architecture to popular or vernacular regional building styles. Robert Venturi famously defined postmodern architecture as a ""decorated shed"" (an ordinary building which is functionally designed inside and embellished on the outside), and upheld it against modernist and brutalist ""ducks"" (buildings with unnecessarily expressive tectonic forms).
Question: Who called postmodern architecture a ""decorated shed""?
Answer:",234, Robert Answer the question based on the passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about,48,Robert Venturi,Robert Answer the question based on the passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about a passage. The passage is about,0,0.06451612903225806,1.8885124773781197,0.026037475999601156,0.06844444521276911,3.2429264009997496,29.25
215,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Concurrently, the recent movements of New Urbanism, Metaphoric architecture and New Classical Architecture promote a sustainable approach towards construction, that appreciates and develops smart growth, architectural tradition and classical design. This in contrast to modernist and globally uniform architecture, as well as leaning against solitary housing estates and suburban sprawl.
Question: What are three new movements that have a focus on sustainability?
Answer:",112," New
",2,"New Urbanism, Metaphoric architecture and New Classical Architecture",New,0,0.2222222222222222,3.197563646013085,0.023077787999682187,0.06794705300035275,0.09102484100003494,14.0
216,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The 2009 Human Development Report by UNDP was released on October 5, 2009, and covers the period up to 2007. It was titled ""Overcoming barriers: Human mobility and development"". The top countries by HDI were grouped in a new category called ""very high human development"". The report refers to these countries as developed countries. They are:
Question: What period is covered by the 2009 Human Development Report?
Answer:",125, The the the the the the the the the the the the the the the the,16,period up to 2007,The the the the the the the the the the the the the the the the,0,0.0,1.537741594278647,0.02283497799999168,0.06828088587499792,1.1153291519999584,15.625
217,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The period known as classical antiquity began with the rise of the city-states of Ancient Greece. Greek influence reached its zenith under the expansive empire of Alexander the Great, spreading throughout Asia.
Question: What was the name of the different governments forming in Ancient Greece?
Answer:",86," city,+",3,city-states,"city,+",0,0.0,3.8356826999770415,0.020076348999737093,0.06829611666671553,0.2249646989998837,10.75
218,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began. Several Crusader states were founded in the eastern Mediterranean. These were all short-lived. The Crusaders would have a profound impact on many parts of Europe. Their Sack of Constantinople in 1204 brought an abrupt end to the Byzantine Empire. Though it would later be re-established, it would never recover its former glory. The Crusaders would establish trade routes that would develop into the Silk Road and open the way for the merchant republics of Genoa and Venice to become major economic powers. The Reconquista, a related movement, worked to reconquer Iberia for Christendom.
Question: What is the name of the period of armed incursions undertaken in the name of Christianity?
Answer:",207, the period of armed incursions undertaken in the name of Christendom,14,the Crusades,the period of armed incursions undertaken in the name of Christendom,0,0.0,1.4170660016630852,0.02627199600010499,0.06827874621428366,0.9821744430000763,25.875
219,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: European overseas expansion led to the rise of colonial empires, producing the Columbian Exchange. The combination of resource inflows from the New World and the Industrial Revolution of Great Britain, allowed a new economy based on manufacturing instead of subsistence agriculture.
Question: Aside from the activities of colonies, what other event fostered the transition from agriculture to manufacturing?
Answer:",104, The,1,the Industrial Revolution of Great Britain,The,0,0.0,4.136188744588931,0.022973688000092807,0.06783009299988407,0.09080378099997688,13.0
220,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: English is used as a second language in parts of Southern Europe. As a primary language, however, English has only a small presence in Southern Europe, only in Gibraltar (alongside Spanish) and Malta (secondary to Maltese).
Question: Besides English, what other language is spoken in Gibraltar?
Answer:",94," Spanish Mal Mal Mal Malta G Spanish Spanish
",9,Spanish,Spanish Mal Mal Mal Malta G Spanish Spanish,0,0.2222222222222222,3.364877780974682,0.020108968999920762,0.06828030587502099,0.5663514160000886,11.75
221,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Baird Television Ltd. made Britain's first television broadcast, on 30 September 1929 from its studio in Long Acre, London, via the BBC's London transmitter, using the electromechanical system pioneered by John Logie Baird. This system used a vertically-scanned image of 30 lines – just enough resolution for a close-up of one person, and with a bandwidth low enough to use existing radio transmitters. Simultaneous transmission of sound and picture was achieved on 30 March 1930, by using the BBC's new twin transmitter at Brookmans Park. By late 1930, 30 minutes of morning programmes were broadcast Monday to Friday, and 30 minutes at midnight on Tuesdays and Fridays, after BBC radio went off the air. Baird broadcasts via the BBC continued until June 1932.
Question: When did Baird cease showing its programs on BBC?
Answer:",216, June 1932,4,June 1932,June 1932,1,1.0,1.7039876674810004,0.026106155999968905,0.06858034075003161,0.30042751900009534,27.0
222,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Postwar broadcast coverage was extended to Birmingham in 1949 with the opening of the Sutton Coldfield transmitting station, and by the mid-1950s most of the country was covered, transmitting a 405-line interlaced image on VHF.[original research?]
Question: What city received BBC signals starting in 1949?
Answer:",102, Birmingham,1,Birmingham,Birmingham,1,1.0,2.694933527593702,0.0229556969998157,0.06807597400029408,0.09103167100010978,12.75
223,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Television transmissions resumed from Alexandra Palace in 1946. The BBC Television Service (renamed ""BBC tv"" in 1960) showed popular programming, including drama, comedies, documentaries, game shows, and soap operas, covering a wide range of genres and regularly competed with ITV to become the channel with the highest ratings for that week. The channel also introduced the science fiction show Doctor Who on 23 November 1963 - at 17:16 - which went on to become one of Britain's most iconic and beloved television programmes.
Question: What was the BBC's main competitor?
Answer:",154, ITV,1,ITV,ITV,1,1.0,2.6858805300585926,0.024096887000268907,0.06780388399965886,0.09190077099992777,19.25
224,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Schwarzenegger wanted to move from bodybuilding into acting, finally achieving it when he was chosen to play the role of Hercules in 1970's Hercules in New York. Credited under the name ""Arnold Strong,"" his accent in the film was so thick that his lines were dubbed after production. His second film appearance was as a deaf mute hit-man for the mob in director Robert Altman's The Long Goodbye (1973), which was followed by a much more significant part in the film Stay Hungry (1976), for which he was awarded a Golden Globe for New Male Star of the Year. Schwarzenegger has discussed his early struggles in developing his acting career. ""It was very difficult for me in the beginning – I was told by agents and casting people that my body was 'too weird', that I had a funny accent, and that my name was too long. You name it, and they told me I had to change it. Basically, everywhere I turned, I was told that I had no chance.""
Question: What last name was Schwarzenegger going by when he starred in Hercules in New York?
Answer:",267, Arnold,1,Strong,Arnold,0,0.0,2.5534608474070466,0.03316709199998513,0.0685914830000911,0.10175857500007623,33.375
225,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In 1985, Schwarzenegger appeared in ""Stop the Madness"", an anti-drug music video sponsored by the Reagan administration. He first came to wide public notice as a Republican during the 1988 presidential election, accompanying then-Vice President George H.W. Bush at a campaign rally.
Question: In what presidential election year did Schwarzenegger make a name for himself as a prominent Republican?
Answer:",117,  	  	                                          ,48,1988,,0,0.0,1.631731259425804,0.02271356699975513,0.06834625378724013,3.2349874950000412,14.625
226,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: During the Hundred Years' War a French attack (1340) burned a manor house and took some prisoners, but failed to get into the town. In 1403 the town was burned by Breton raiders. In the late fifteenth century a 'castle quadrate' was constructed close to the area now known as The Barbican; it included four round towers, one at each corner, as featured on the city coat of arms. The castle served to protect Sutton Pool, which is where the fleet was based in Plymouth prior to the establishment of Plymouth Dockyard. In 1512 an Act of Parliament was passed for further fortifying Plymouth, and a series of fortifications were then built, including defensive walls at the entrance to Sutton Pool (across which a chain would be extended in time of danger). Defences on St Nicholas Island also date from this time, and a string of six artillery blockhouses were built, including one on Fishers Nose at the south-eastern corner of the Hoe. This location was further strengthened by the building of a fort (later known as Drake's Fort) in 1596, which itself went on to provide the site for the Citadel, established in the 1660s (see below).
Question: In what year did Parliament pass a notable law that led to the building of fortifications in Plymouth?
Answer:",307, 1660s,4,1512,1660s,0,0.0,1.4368997234227106,0.03331316200001311,0.06867657049997433,0.30801944399991044,38.375
227,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: During the English Civil War Plymouth sided with the Parliamentarians and was besieged for almost four years by the Royalists. The last major attack by the Royalist was by Sir Richard Grenville leading thousands of soldiers towards Plymouth, but they were defeated by the Plymothians at Freedom Fields Park. The civil war ended as a Parliamentary win, but monarchy was restored by King Charles II in 1660, who imprisoned many of the Parliamentary heroes on Drake's Island. Construction of the Royal Citadel began in 1665, after the Restoration; it was armed with cannon facing both out to sea and into the town, rumoured to be a reminder to residents not to oppose the Crown. Mount Batten tower also dates from around this time.
Question: In what year did Charles II ascend to the throne?
Answer:",195, 1660,3,1660,1660,1,1.0,1.344541826084625,0.02625908600020921,0.06819223333332047,0.23083578600017063,24.375
228,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Since 1973 Plymouth has been supplied water by South West Water. Prior to the 1973 take over it was supplied by Plymouth County Borough Corporation. Before the 19th century two leats were built in order to provide drinking water for the town. They carried water from Dartmoor to Plymouth. A watercourse, known as Plymouth or Drake's Leat, was opened on 24 April 1591 to tap the River Meavy. The Devonport Leat was constructed to carry fresh drinking water to the expanding town of Devonport and its ever growing dockyard. It was fed by three Dartmoor rivers: The West Dart, Cowsic and Blackabrook. It seems to have been carrying water since 1797, but it was officially completed in 1801. It was originally designed to carry water to Devonport town, but has since been shortened and now carries water to Burrator Reservoir, which feeds most of the water supply of Plymouth. Burrator Reservoir is located about 5 miles (8 km) north of the city and was constructed in 1898 and expanded in 1928.
Question: From where did Drake's Leat draw water?
Answer:",277, The passage states that Drake's Leat draws water from the River Tamar.,16,River Meavy,The passage states that Drake's Leat draws water from the River Tamar.,0,0.16666666666666669,1.910235593186791,0.03461298199999874,0.06823805212499678,1.1264218159999473,34.625
229,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: After the English Civil War the Royal Citadel was built in 1666 on the east end of Plymouth Hoe, to defend the port from naval attacks, suppress Plymothian Parliamentary leanings and to train the armed forces. Guided tours are available in the summer months. Further west is Smeaton's Tower, which was built in 1759 as a lighthouse on rocks 14 miles (23 km) off shore, but dismantled and the top two thirds rebuilt on the Hoe in 1877. It is open to the public and has views over the Plymouth Sound and the city from the lantern room. Plymouth has 20 war memorials of which nine are on The Hoe including: Plymouth Naval Memorial, to remember those killed in World Wars I and II, and the Armada Memorial, to commemorate the defeat of the Spanish Armada.
Question: In what year was the Royal Citadel constructed?
Answer:",216, 16,2,1666,16,0,0.0,3.9087163625436427,0.026159326000197325,0.06796753349999562,0.16209439300018857,27.0
230,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: After the English Civil War the Royal Citadel was built in 1666 on the east end of Plymouth Hoe, to defend the port from naval attacks, suppress Plymothian Parliamentary leanings and to train the armed forces. Guided tours are available in the summer months. Further west is Smeaton's Tower, which was built in 1759 as a lighthouse on rocks 14 miles (23 km) off shore, but dismantled and the top two thirds rebuilt on the Hoe in 1877. It is open to the public and has views over the Plymouth Sound and the city from the lantern room. Plymouth has 20 war memorials of which nine are on The Hoe including: Plymouth Naval Memorial, to remember those killed in World Wars I and II, and the Armada Memorial, to commemorate the defeat of the Spanish Armada.
Question: In the wake of what conflict was the Royal Citadel built?
Answer:",219, the Royal Armada,4,English Civil War,the Royal Armada,0,0.0,1.6100769263016455,0.025952256000437046,0.06835561324999162,0.2993747090004035,27.375
231,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: On the northern outskirts of the city, Crownhill Fort is a well restored example of a ""Palmerston's Folly"". It is owned by the Landmark Trust and is open to the public.
Question: In what cardinal direction is Crownhill Fort located outside the city?
Answer:",90," North Land Land, Land,",6,north,"North Land Land, Land,",0,0.4,3.087978553154278,0.020190180000099645,0.06788770016661753,0.4275163809998048,11.25
232,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In France the Cathars grew to represent a popular mass movement and the belief was spreading to other areas. The Cathar Crusade was initiated by the Roman Catholic Church to eliminate the Cathar heresy in Languedoc. Heresy was a major justification for the Inquisition (Inquisitio Haereticae Pravitatis, Inquiry on Heretical Perversity) and for the European wars of religion associated with the Protestant Reformation.
Question: What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?
Answer:",149, Cath Cath Cath Cath Cath Cath Cath Cath Cath Cath Cath Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah CahCahCahCahCahCahCahCahC,48,The Cathar Crusade,Cath Cath Cath Cath Cath Cath Cath Cath Cath Cath Cath Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah Cah CahCahCahCahCahCahCahCahC,0,0.0,3.4739676418742067,0.024448807000226225,0.06798599078723434,3.2197903740002403,18.625
233,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In other contexts the term does not necessarily have pejorative overtones and may even be complimentary when used, in areas where innovation is welcome, of ideas that are in fundamental disagreement with the status quo in any practice and branch of knowledge. Scientist/author Isaac Asimov considered heresy as an abstraction, Asimov's views are in Forward: The Role of the Heretic. mentioning religious, political, socioeconomic and scientific heresies. He divided scientific heretics into endoheretics (those from within the scientific community) and exoheretics (those from without). Characteristics were ascribed to both and examples of both kinds were offered. Asimov concluded that science orthodoxy defends itself well against endoheretics (by control of science education, grants and publication as examples), but is nearly powerless against exoheretics. He acknowledged by examples that heresy has repeatedly become orthodoxy.
Question: What did Isaac Asimov consider heresy as?
Answer:",231, an answer,2,an abstraction,an answer,0,0.0,3.705338903999051,0.026609316000303807,0.06866800299985698,0.16394532200001777,28.875
234,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In other contexts the term does not necessarily have pejorative overtones and may even be complimentary when used, in areas where innovation is welcome, of ideas that are in fundamental disagreement with the status quo in any practice and branch of knowledge. Scientist/author Isaac Asimov considered heresy as an abstraction, Asimov's views are in Forward: The Role of the Heretic. mentioning religious, political, socioeconomic and scientific heresies. He divided scientific heretics into endoheretics (those from within the scientific community) and exoheretics (those from without). Characteristics were ascribed to both and examples of both kinds were offered. Asimov concluded that science orthodoxy defends itself well against endoheretics (by control of science education, grants and publication as examples), but is nearly powerless against exoheretics. He acknowledged by examples that heresy has repeatedly become orthodoxy.
Question: What has heresy within the scientific community repeatedly become?
Answer:",231,,0,orthodoxy,,0,0.0,,0.02655204600023353,0.0,0.02655204600023353,28.875
235,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The Warsaw Pact (formally, the Treaty of Friendship, Co-operation, and Mutual Assistance, sometimes, informally WarPac, akin in format to NATO) was a collective defense treaty among Soviet Union and seven Soviet satellite states in Central and Eastern Europe in existence during the Cold War. The Warsaw Pact was the military complement to the Council for Mutual Economic Assistance (CoMEcon), the regional economic organization for the communist states of Central and Eastern Europe. The Warsaw Pact was created in reaction to the integration of West Germany into NATO in 1955 per the Paris Pacts of 1954, but it is also considered to have been motivated by Soviet desires to maintain control over military forces in Central and Eastern Europe.
Question: In which year was the Warsaw Pact established?
Answer:",189, 1945,3,1955,1945,0,0.0,1.7032716662221428,0.024984356000004482,0.0684839533334222,0.2304362160002711,23.625
236,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: On 12 March 1999, the Czech Republic, Hungary, and Poland joined NATO; Bulgaria, Estonia, Latvia, Lithuania, Romania, and Slovakia joined in March 2004; Albania joined on 1 April 2009.
Question: In which year did Poland join NATO?
Answer:",92,?@?,4,1999,?@?,0,0.0,4.5248253198327655,0.0200809789998857,0.06806741600007626,0.29235064300019076,11.5
237,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: In November 2005, the Polish government opened its Warsaw Treaty archives to the Institute of National Remembrance, who published some 1,300 declassified documents in January 2006. Yet the Polish government reserved publication of 100 documents, pending their military declassification. Eventually, 30 of the reserved 100 documents were published; 70 remained secret, and unpublished. Among the documents published is the Warsaw Treaty's nuclear war plan, Seven Days to the River Rhine – a short, swift counter-attack capturing Austria, Denmark, Germany and Netherlands east of River Rhine, using nuclear weapons, in self-defense, after a NATO first strike. The plan originated as a 1979 field training exercise war game, and metamorphosed into official Warsaw Treaty battle doctrine, until the late 1980s – which is why the People's Republic of Poland was a nuclear weapons base, first, to 178, then, to 250 tactical-range rockets. Doctrinally, as a Soviet-style (offensive) battle plan, Seven Days to the River Rhine gave commanders few defensive-war strategies for fighting NATO in Warsaw Treaty territory.[citation needed]
Question: In which year was the counteroffensive strategy first conceived?
Answer:",282, 2012,3,1979,2012,0,0.0,4.2892317441818,0.0344075520001752,0.068483729666544,0.2398587409998072,35.25
238,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: Materialism belongs to the class of monist ontology. As such, it is different from ontological theories based on dualism or pluralism. For singular explanations of the phenomenal reality, materialism would be in contrast to idealism, neutral monism, and spiritualism.
Question: What class does materialism belong to?
Answer:",99, mon reality material material material material reality reality reality answer answer answer answer answer answer answer answer answer answer answer question question question question class class class class class question answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer,48,monist ontology,mon reality material material material material reality reality reality answer answer answer answer answer answer answer answer answer answer answer question question question question class class class class class question answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer answer,0,0.0,2.0126984272825665,0.022892736999892804,0.06808509093617489,3.2228920110001127,13.25
239,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The German rocket center in Peenemünde was located in the eastern part of Germany, which became the Soviet zone of occupation. On Stalin's orders, the Soviet Union sent its best rocket engineers to this region to see what they could salvage for future weapons systems. The Soviet rocket engineers were led by Sergei Korolev. He had been involved in space clubs and early Soviet rocket design in the 1930s, but was arrested in 1938 during Joseph Stalin's Great Purge and imprisoned for six years in Siberia. After the war, he became the USSR's chief rocket and spacecraft engineer, essentially the Soviet counterpart to von Braun. His identity was kept a state secret throughout the Cold War, and he was identified publicly only as ""the Chief Designer."" In the West, his name was only officially revealed when he died in 1966.
Question: Who led the Soviet rocket engineers
Answer:",215, Sergei Korolev,4,Sergei Korolev,Sergei Korolev,1,1.0,1.3467540817148425,0.02633535499990103,0.06825058850006371,0.2993377090001559,26.875
240,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: By 1959, American observers believed that the Soviet Union would be the first to get a human into space, because of the time needed to prepare for Mercury's first launch. On April 12, 1961, the USSR surprised the world again by launching Yuri Gagarin into a single orbit around the Earth in a craft they called Vostok 1. They dubbed Gagarin the first cosmonaut, roughly translated from Russian and Greek as ""sailor of the universe"". Although he had the ability to take over manual control of his spacecraft in an emergency by opening an envelope he had in the cabin that contained a code that could be typed into the computer, it was flown in an automatic mode as a precaution; medical science at that time did not know what would happen to a human in the weightlessness of space. Vostok 1 orbited the Earth for 108 minutes and made its reentry over the Soviet Union, with Gagarin ejecting from the spacecraft at 7,000 meters (23,000 ft), and landing by parachute. The Fédération Aéronautique Internationale (International Federation of Aeronautics) credited Gagarin with the world's first human space flight, although their qualifying rules for aeronautical records at the time required pilots to take off and land with their craft. For this reason, the Soviet Union omitted from their FAI submission the fact that Gagarin did not land with his capsule. When the FAI filing for Gherman Titov's second Vostok flight in August 1961 disclosed the ejection landing technique, the FAI committee decided to investigate, and concluded that the technological accomplishment of human spaceflight lay in the safe launch, orbiting, and return, rather than the manner of landing, and so revised their rules accordingly, keeping Gagarin's and Titov's records intact.
Question: The first ship to carry a human through space was called what?
Answer:",435, Vostok 1,5,Vostok 1,Vostok 1,1,1.0,1.4502822272060778,0.0375584000003073,0.06835823139999775,0.37934955700029604,54.375
241,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: On March 18, 1965, about a week before the first American piloted Project Gemini space flight, the USSR accelerated the competition, by launching the two-cosmonaut Voskhod 2 mission with Pavel Belyayev and Alexey Leonov. Voskhod 2's design modifications included the addition of an inflatable airlock to allow for extravehicular activity (EVA), also known as a spacewalk, while keeping the cabin pressurized so that the capsule's electronics wouldn't overheat. Leonov performed the first-ever EVA as part of the mission. A fatality was narrowly avoided when Leonov's spacesuit expanded in the vacuum of space, preventing him from re-entering the airlock. In order to overcome this, he had to partially depressurize his spacesuit to a potentially dangerous level. He succeeded in safely re-entering the ship, but he and Belyayev faced further challenges when the spacecraft's atmospheric controls flooded the cabin with 45% pure oxygen, which had to be lowered to acceptable levels before re-entry. The reentry involved two more challenges: an improperly timed retrorocket firing caused the Voskhod 2 to land 386 kilometers (240 mi) off its designated target area, the town of Perm; and the instrument compartment's failure to detach from the descent apparatus caused the spacecraft to become unstable during reentry.
Question: Which of two Voskhod 2's occupants was almost killed?
Answer:",339, Pavel Popovich,3,Alexey Leonov,Pavel Popovich,0,0.0,2.4216315443313725,0.035545050999644445,0.06841791000003165,0.2407987809997394,42.375
242,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: The Soviet Zond spacecraft was not yet ready for piloted circumlunar missions in 1968, after five unsuccessful and partially successful automated test launches: Cosmos 146 on March 10, 1967; Cosmos 154 on April 8, 1967; Zond 1967A September 27, 1967; Zond 1967B on November 22, 1967. Zond 4 was launched on March 2, 1968, and successfully made a circumlunar flight. After its successful flight around the Moon, Zond 4 encountered problems with its Earth reentry on March 9, and was ordered destroyed by an explosive charge 15,000 meters (49,000 ft) over the Gulf of Guinea. The Soviet official announcement said that Zond 4 was an automated test flight which ended with its intentional destruction, due to its recovery trajectory positioning it over the Atlantic Ocean instead of over the USSR.
Question: Where was the Zond 4 over when it was destroyed by an explosion?
Answer:",248, The Atlantic Ocean,3,Gulf of Guinea,The Atlantic Ocean,0,0.0,2.1713356482566635,0.026129345999834186,0.06840528666665098,0.23134520599978714,31.0
243,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: During the summer of 1968, the Apollo program hit another snag: the first pilot-rated Lunar Module (LM) was not ready for orbital tests in time for a December 1968 launch. NASA planners overcame this challenge by changing the mission flight order, delaying the first LM flight until March 1969, and sending Apollo 8 into lunar orbit without the LM in December. This mission was in part motivated by intelligence rumors the Soviet Union might be ready for a piloted Zond flight during late 1968. In September 1968, Zond 5 made a circumlunar flight with tortoises on board and returned to Earth, accomplishing the first successful water landing of the Soviet space program in the Indian Ocean. It also scared NASA planners, as it took them several days to figure out that it was only an automated flight, not piloted, because voice recordings were transmitted from the craft en route to the Moon. On November 10, 1968 another automated test flight, Zond 6 was launched, but this time encountered difficulties in its Earth reentry, and depressurized and deployed its parachute too early, causing it to crash-land only 16 kilometers (9.9 mi) from where it had been launched six days earlier. It turned out there was no chance of a piloted Soviet circumlunar flight during 1968, due to the unreliability of the Zonds.
Question: What animal was carried aboard the  Zond 5?
Answer:",339, tortoises,3,tortoises,tortoises,1,1.0,1.5204787264693849,0.03559181099990383,0.06832783333326613,0.2405753109997022,42.375
244,"Answer the question based on the passage below. Respond with a short phrase copied directly from the passage that answers the question, and nothing else.

Passage: On December 21, 1968, Frank Borman, James Lovell, and William Anders became the first humans to ride the Saturn V rocket into space on Apollo 8. They also became the first to leave low-Earth orbit and go to another celestial body, and entered lunar orbit on December 24. They made ten orbits in twenty hours, and transmitted one of the most watched TV broadcasts in history, with their Christmas Eve program from lunar orbit, that concluded with a reading from the biblical Book of Genesis. Two and a half hours after the broadcast, they fired their engine to perform the first trans-Earth injection to leave lunar orbit and return to the Earth. Apollo 8 safely landed in the Pacific ocean on December 27, in NASA's first dawn splashdown and recovery.
Question: Which ocean did the Apolo 8 mission land in?
Answer:",208, the Pacific ocean,3,Pacific,the Pacific ocean,0,0.6666666666666666,2.18877118852415,0.025677067000287934,0.06818937999999737,0.23024520700028006,26.0
